,nsga3_adaptation,custom_adaptation,anchors_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,nsga3_score,custom_score,anchors_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],nsga3_time,custom_time,anchors_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,iterations_anchors
50,"[ 0.87595143 99.99129502 95.28145865 80.8593     71.         43.0247
 38.8156     71.6916      1.        ]","[3.40000000e-03 9.99914000e+01 9.49428586e+01 8.08593000e+01
 7.10000000e+01 4.30247000e+01 3.88156000e+01 7.16916000e+01
 1.00000000e+00]","[ 48.1132 100.     100.      80.8593  71.      43.0247  38.8156  71.6916
   1.    ]",[0.95372331 0.59246859 0.99727076 0.99801326],[0.95372331 0.5265026  0.99727076 0.99717027],[0.94605015 0.43725421 0.99350452 0.99364954],0.01867732584478987,0.016897138047138105,0.16037733333333337,-0.0017801877976517666,0.14348019528619527,0.1417000074885435,-0.0953127772383089,8.491390369536381,7.586739593562929,7.027684211730957,0.05998730659484863,8.92970871925354,117.15285467299934,0.7870003863147758,0.006717722658244013,1002
51,"[ 0.39220269 71.17304748 92.61065735 55.8313      8.         11.9727
 53.8644     72.7706      0.        ]","[3.40000000e-03 7.47481929e+01 5.25258707e+01 5.58313000e+01
 8.00000000e+00 1.19727000e+01 5.38644000e+01 7.27706000e+01
 0.00000000e+00]",[ 0.     66.497  67.206  55.8313  8.     11.9727 53.8644 72.7706  0.    ],[0.36836321 0.59096246 0.0269897  0.54957414],[0.35890686 0.58352644 0.02184544 0.22434679],[0.36836321 0.59149736 0.01283116 0.1760971 ],0.12202832623698712,0.24243112121212118,0.22099000000000002,0.12040279497513406,-0.02144112121212116,0.0989616737630129,0.9866790661481649,-0.08844211545497377,0.8109729668079095,6.241509437561035,0.07848358154296875,0.36198973655700684,79.52630747545446,17.242227630335343,0.2168116209300564,78
52,"[ 0.88163242 99.99499348 87.46777892 73.0779     95.         75.6609
 74.0554     65.7965      1.        ]","[ 1.01338586 99.9914     98.98257172 73.0779     95.         75.6609
 74.0554     65.7965      1.        ]",[20.6431 80.2525 97.8855 73.0779 95.     75.6609 74.0554 65.7965  1.    ],[0.91820174 0.71217585 0.99392104 0.99779177],[0.91820174 0.62019611 0.99378294 0.9970578 ],[0.91820174 0.34059478 0.98300695 0.99293101],0.04472953340970853,0.006798047138047214,0.14168366666666699,-0.03793148627166132,0.13488561952861977,0.09695413325695845,-0.8480188229155169,19.841818803181557,2.1675641542890447,6.02778434753418,0.14035677909851074,22.365561723709106,42.94615754400806,0.26951186927463994,0.006275575853287085,1002
53,"[6.98168425e-02 9.99877661e+01 3.37874475e+01 3.68016000e+01
 3.00000000e+00 4.23521000e+01 2.21509000e+01 2.21403000e+01
 1.00000000e+00]","[3.40000000e-03 9.99914000e+01 8.88832889e+01 3.68016000e+01
 3.00000000e+00 4.23521000e+01 2.21509000e+01 2.21403000e+01
 1.00000000e+00]",[47.4905 77.7515 52.897  36.8016  3.     42.3521 22.1509 22.1403  1.    ],[0.16056399 0.756417   0.05076592 0.15122211],[0.16296699 0.7397659  0.03769264 0.08166915],[0.16807999 0.04709225 0.01115848 0.06884247],0.22098201075908752,0.03709570370370363,0.38947333333333334,-0.1838863070553839,0.3523776296296297,0.16849132257424582,-0.8321324727914391,9.499149347433686,0.7624662387470691,6.19412636756897,0.273967981338501,0.9423706531524658,22.608942611858794,6.572919420663267,0.29072210644719193,42
54,"[ 0.87521539 99.97896127 86.8478758  64.2406     97.         70.8974
 60.6588     53.3054      1.        ]","[14.14320202 99.9914     86.86343232 64.2406     97.         70.8974
 60.6588     53.3054      1.        ]",[21.8334 80.2525 97.8855 64.2406 97.     70.8974 60.6588 53.3054  1.    ],[0.93714299 0.71217585 0.99646169 0.99908805],[0.93714299 0.62481102 0.99649471 0.99749905],[0.93714299 0.3478081  0.99274558 0.99588507],0.046827927736249775,0.09096123232323239,0.14565133333333358,0.044133304586982613,0.05469010101010119,0.0988234055970838,0.9424569209117226,0.6012462629767253,2.110351885603172,6.176887035369873,0.36905980110168457,14.544909715652466,16.736818848683,0.42467689082474214,0.02537381175384828,1002
55,"[6.53500669e+01 5.63117665e-01 5.10312795e-03 3.43695000e+01
 1.00000000e+01 9.36382000e+01 4.37125000e+01 3.79304000e+01
 0.00000000e+00]","[100.       0.       0.      34.3695  10.      93.6382  43.7125  37.9304
   0.    ]","[100.     100.      95.4765  34.3695  10.      93.6382  43.7125  37.9304
   0.    ]",[6.20000995e-04 1.00388944e-02 8.07506621e-01 9.79677141e-01],[3.85246507e-04 6.98469761e-04 9.98226821e-01 8.29022288e-01],[2.96139544e-03 1.00412990e-01 7.65147328e-01 3.44608852e-04],0.8826061535779773,1.0,0.3484116666666667,0.11739384642202266,-0.6515883333333333,-0.5341944869113107,0.13300818937883266,-0.6515883333333333,-0.6052467283915386,7.349381685256958,0.18044757843017578,8.485431432723999,40.72862461881583,0.8661176209513786,0.021265574987063253,1002
56,"[59.34719375 67.20320704  0.07690917 16.8034     49.         64.8322
 58.5396     51.7093      0.        ]","[ 6.06331515 75.76764949 74.74429293 16.8034     49.         64.8322
 58.5396     51.7093      0.        ]",[ 6.0605 86.505  89.3306 16.8034 49.     64.8322 58.5396 51.7093  0.    ],[0.03355287 0.01035209 0.15595582 0.8503179 ],[0.5521491  0.09994288 0.0188277  0.14325719],[0.5521491  0.09548534 0.00838177 0.12186972],0.6402235918136132,0.18517124242424243,0.10074966666666663,-0.4550523493893708,-0.0844215757575758,-0.5394739251469466,-0.7107709794015981,-0.4559108350321433,-0.8426336236981444,5.3715667724609375,0.2421555519104004,0.9168837070465088,22.182298650945086,5.858503898781207,0.26410715999135653,66
57,"[ 0.86864274 57.98362363 99.97186243 31.1656     46.         22.5984
 46.0359     95.4091      1.        ]","[ 6.06331515 99.9914     87.87336061 31.1656     46.         22.5984
 46.0359     95.4091      1.        ]",[37.4525 82.7535 99.3944 31.1656 46.     22.5984 46.0359 95.4091  1.    ],[0.73806652 0.29578187 0.96571589 0.9903667 ],[0.71402757 0.08143836 0.98689705 0.99152786],[0.67993573 0.06287165 0.97583097 0.99358255],0.14304385561646848,0.06066184848484857,0.18434866666666683,-0.08238200713161992,0.12368681818181826,0.04130481105019834,-0.5759213269006388,2.0389556413321523,0.2887562759839575,5.742575407028198,0.6430068016052246,20.886630296707153,8.930815961343228,0.27494025247019066,0.030785569164145963,1002
58,"[ 0.5135574  50.41726979 74.14233879 77.9124     17.         75.8513
  8.4469     70.6866      0.        ]","[3.40000000e-03 5.05147141e+01 7.47442929e+01 7.79124000e+01
 1.70000000e+01 7.58513000e+01 8.44690000e+00 7.06866000e+01
 0.00000000e+00]",[ 0.     50.2405 52.897  77.9124 17.     75.8513  8.4469 70.6866  0.    ],[0.1256445  0.67920577 0.39250058 0.68973351],[0.1256445  0.83398751 0.3187499  0.56322241],[0.10628933 0.83398751 0.54286039 0.39788467],0.2531798293719705,0.24914797643097641,0.322875,-0.004031852940994063,0.07372702356902361,0.06969517062802955,-0.015924858433609596,0.29591660596709213,0.2752793174753024,6.98481822013855,0.03874039649963379,1.9988892078399658,180.2980570992498,3.4943498582827734,0.019380962360338785,108
59,"[24.63817507 99.99777605 95.50785329 93.736      35.          1.6676
 68.1772     12.6952      1.        ]","[ 1.01338586 99.9914     92.92300202 93.736      35.          1.6676
 68.1772     12.6952      1.        ]","[ 48.7355  81.503  100.      93.736   35.       1.6676  68.1772  12.6952
   1.    ]",[0.9551703  0.5032058  0.97643971 0.99108958],[0.9551703  0.42943549 0.9895035  0.99104452],[0.94857954 0.23101358 0.93793058 0.98406595],0.09710848576812647,0.02699661279461285,0.22410833333333324,-0.07011187297351362,0.1971117205387204,0.12699984756520677,-0.7219953273797846,7.301350063369944,1.307814106672966,6.186600208282471,0.15304255485534668,13.922551155090332,40.424052082310986,0.44435823143092135,0.010992421801904574,1002
