cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
0.8805003545115341,75.70411342858063,39.6470930487973,56.0067,39.0,77.1984,84.8851,87.3155,0.0,False,True,False,True
16.5444987059024,55.59265997873619,39.655930993266566,94.602,27.0,61.2247,58.3342,36.4653,0.0,True,True,True,False
0.8786166101343817,25.21100305947471,39.64583989272133,55.2701,48.0,4.4584,79.6079,35.6638,0.0,True,True,False,False
0.8726061851096453,99.96994394615164,99.9890598171617,62.7395,41.0,27.4842,66.4937,84.6912,1.0,True,False,True,True
0.8803594327576327,99.9871657650472,78.06011285694892,90.4678,50.0,24.2796,66.3872,53.8746,1.0,True,False,True,True
0.8738105879701266,99.8866811785848,99.96625131046456,81.4813,59.0,17.0169,50.942,87.7398,1.0,True,False,True,True
26.67841175419105,85.32525169958038,39.7851469925976,83.6282,82.0,60.1713,91.3736,87.5405,0.0,False,True,False,False
55.40265152610104,82.96979471991752,39.649524883372585,68.4481,92.0,90.9833,44.2826,63.6043,0.0,False,True,True,False
0.1388987674038296,54.90235968453153,28.64444254124106,71.2328,6.0,4.1116,74.4987,25.5534,1.0,False,False,False,True
0.1084246057727966,99.996351761466,35.29884896595096,29.2613,21.0,61.9747,25.8511,16.7073,0.0,False,False,False,True
6.911445715139316,49.549388772278846,39.64691785164841,99.3079,61.0,37.236,5.0547,87.4078,0.0,False,True,True,True
27.79822511333313,99.99004650940547,76.6165547040931,1.3674,48.0,79.6486,98.1056,42.1946,1.0,True,False,False,False
0.8816021912121488,99.99258624263524,94.595661421513,40.8529,84.0,11.2441,69.9599,65.2669,1.0,True,True,True,True
27.261906545753337,88.61627734550835,85.12628888707276,9.4949,93.0,70.9955,39.876,75.0172,1.0,True,False,False,True
0.1192447894116638,99.98530401337652,25.880555656447008,89.8297,8.0,71.3902,46.5133,65.3516,0.0,False,True,False,True
0.8800320435148131,85.32623191563609,39.64977462804629,12.5479,61.0,53.872,16.304,8.2088,0.0,False,False,False,False
0.8774212313024017,85.32850387303013,39.65515635425323,17.0397,25.0,50.5089,74.2436,36.9883,0.0,False,True,False,False
0.8781815472435699,88.5049213161814,82.39241880803024,19.8114,62.0,10.1994,39.2058,56.9172,1.0,True,True,True,True
30.103966153205345,88.50305005221105,39.64938561523674,86.7432,91.0,11.655,75.7676,15.1904,0.0,True,False,False,False
0.872850504382805,99.99497448072928,77.79038926262245,40.9705,49.0,9.658,66.4644,49.3543,1.0,True,False,True,True
65.32166711510327,23.7876422945942,78.12958008085653,11.455,73.0,95.201,3.4457,74.1601,1.0,False,False,False,False
0.8798676589257506,82.9696802879965,39.64979743561431,12.6085,80.0,70.5873,48.2032,79.2291,0.0,True,False,False,False
0.8755992271748324,99.94386045734193,39.654562377602375,23.8491,55.0,92.805,62.4949,69.4505,0.0,False,False,False,False
10.292725415057944,85.32572137098131,36.18107394722676,36.5158,41.0,0.0984,46.9414,81.486,0.0,True,True,False,False
49.277043775247385,88.50993827530543,39.645783431576994,79.1366,63.0,69.7259,55.7071,68.2353,0.0,False,True,False,True
26.99043544750204,85.3279587121961,74.76740829209838,14.1078,40.0,61.8928,9.5212,32.9336,1.0,True,True,False,False
10.236333926938247,47.60288666251549,39.64704338453434,43.5842,72.0,77.9076,34.1813,50.5773,0.0,False,False,False,False
0.8773855428817142,99.99630374076408,91.15916557871068,86.4162,91.0,51.7155,67.7377,45.9344,1.0,True,False,True,True
0.8791406854221906,99.99420295633388,33.84671269100658,37.1412,52.0,92.5946,56.8162,19.2529,0.0,False,False,False,False
0.8703297955587787,82.96985072599466,39.181961178314566,24.2018,65.0,46.8735,63.7628,57.8218,0.0,True,True,False,False
0.5551491999774761,99.9955856565508,94.91524824294652,32.7562,0.0,32.1194,81.235,13.8129,1.0,False,False,False,True
0.001168734688869,99.9955078607072,19.80365948609661,11.4747,66.0,89.9634,19.3913,24.6554,0.0,False,False,False,False
0.8782755404279321,99.99754351838604,92.97262934123329,64.24,84.0,38.6778,63.6438,19.1078,1.0,True,True,True,True
0.8782194534303384,88.50543822584825,39.64696176136093,26.2828,40.0,18.5252,31.1621,55.3603,0.0,True,True,False,False
28.226033651674072,99.98907429208712,99.95913977696212,1.6865,38.0,59.8839,59.3309,90.4843,1.0,True,False,False,False
65.32084644401492,99.98519631386203,28.59975458879674,18.4657,58.0,97.5697,43.2352,48.3244,0.0,False,False,False,False
0.1206487157034376,49.53283134620592,25.884184337613284,92.9389,23.0,71.8168,9.6638,30.6431,0.0,False,True,False,False
37.65103121512721,49.5334802339501,39.64575004660297,47.6737,52.0,32.2233,26.4529,56.8542,0.0,False,True,False,True
25.37407306051297,99.939508370637,99.30013555521066,88.5897,80.0,53.9949,67.4807,1.6423,1.0,True,False,False,False
0.8741568730257406,99.99851157984492,83.64204565037228,4.9553,56.0,73.3798,31.0695,56.0104,1.0,True,False,False,False
50.30688249095725,82.96970284820081,36.20718613812484,64.4992,28.0,49.3315,73.7179,84.2191,0.0,True,False,False,False
32.799370356118544,52.87201363900671,39.64575198932836,88.5354,95.0,7.332,1.7654,81.1126,0.0,False,True,False,True
