cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
49.40443535353536,98.9914,33.49560909090909,11.5913,26.0,17.4864,24.0611,79.1389,1.0,True,False,False,False
74.54366363636365,36.52382121212121,27.46557272727273,53.0146,25.0,80.1623,22.736,59.8891,0.0,False,False,False,False
29.6912,25.5824,71.95366363636364,84.2856,70.0,4.8745,45.0694,75.2252,1.0,True,False,True,True
73.56823333333332,43.8768909090909,20.39048181818182,35.8731,44.0,52.2195,27.4524,59.7234,0.0,False,False,False,False
13.10140909090909,45.48565151515152,95.96117272727274,39.5348,99.0,77.1167,9.5332,52.1115,1.0,True,False,True,True
3.0522696969696965,98.98185757575756,12.337918181818182,11.2155,56.0,19.8561,92.9561,3.898,1.0,True,False,False,False
53.429005050505054,59.92460303030303,94.96868181818182,71.723,85.0,59.8164,66.3091,45.7969,1.0,True,False,True,True
70.44538484848485,11.514278787878787,29.66831818181818,64.0097,90.0,76.9651,93.9879,23.2153,0.0,False,True,False,False
67.51090404040404,9.218463636363635,18.428027272727277,30.6188,47.0,26.9452,51.2245,39.7058,0.0,False,False,False,False
59.17511818181818,9.323430303030303,20.698354545454546,50.7318,72.0,81.4201,82.3046,27.0352,0.0,False,False,False,False
59.224257575757576,9.218463636363635,18.4881,77.7837,42.0,67.7128,36.8217,79.4941,0.0,False,False,False,False
59.17511818181818,12.504736363636368,18.4881,57.9443,6.0,57.121,59.1752,17.1823,0.0,False,False,False,False
25.10140909090909,31.74329696969697,35.826009090909096,47.9544,62.0,5.5564,28.5773,54.1503,1.0,True,False,True,True
68.10140909090909,9.342515151515151,18.89359090909092,95.42,59.0,66.5852,94.483,61.0055,0.0,False,True,False,False
59.46995454545455,9.189836363636363,18.50311818181818,97.064,29.0,30.0335,94.1654,44.1248,0.0,False,False,False,False
59.17511818181818,9.26617575757576,18.555681818181817,74.4967,66.0,66.1611,27.3613,58.0927,0.0,False,False,False,False
18.11778888888889,35.58107575757576,87.89359090909092,79.6821,77.0,14.4506,69.5123,26.0808,1.0,True,False,True,True
56.24063737373737,10.228006060606065,29.795972727272726,64.9596,48.0,10.5784,27.667,91.9516,0.0,False,False,False,False
66.46995454545456,43.56199090909091,12.38297272727273,52.3071,99.0,42.6652,17.5488,48.0001,0.0,False,False,False,False
69.57642323232322,9.237548484848483,33.57820909090909,53.8035,82.0,66.2934,71.9251,68.8601,0.0,False,False,False,False
49.379865656565656,98.9914,42.55568181818182,13.7778,43.0,21.4291,43.4365,54.8343,1.0,True,True,True,True
67.46995454545456,9.237548484848483,19.420518181818185,46.7198,48.0,70.4052,64.1579,84.1919,0.0,False,False,False,False
68.15873838383838,9.323430303030303,20.87857272727273,44.7422,63.0,47.2515,5.9541,33.7666,0.0,False,False,False,False
67.44538484848485,9.237548484848483,20.46557272727273,39.7158,39.0,69.3049,79.9268,73.5546,0.0,False,False,False,False
67.46176464646464,9.323430303030303,27.645790909090906,41.9886,64.0,69.5211,56.9322,75.2686,0.0,False,False,False,False
70.17511818181818,12.857806060606066,41.6533,29.6546,13.0,85.2779,33.1599,51.3262,0.0,False,False,False,False
27.125978787878783,17.6383303030303,75.92362727272727,65.35,47.0,0.3619,10.4851,29.3664,1.0,True,True,True,True
54.16692828282828,9.523821212121211,16.39048181818182,93.3305,10.0,55.1955,94.395,67.1528,0.0,False,False,False,False
35.323,99.9914,80.054,15.7073,6.0,29.2827,39.3528,53.6161,1.0,True,False,False,False
23.207877777777774,60.61924545454546,45.57820909090909,83.1785,9.0,37.0995,59.2827,72.0848,1.0,True,True,False,True
27.24063737373737,75.90551818181818,90.9161181818182,23.3526,89.0,42.994,30.9436,19.708,1.0,True,False,True,True
17.177,99.9914,73.1592,15.617,47.0,10.5976,11.0008,7.464,1.0,True,False,False,True
59.46176464646465,9.58107575757576,16.645790909090906,31.2802,48.0,12.1332,79.5619,83.7274,0.0,False,False,False,False
27.158738383838383,9.304345454545455,29.52564545454545,36.2552,59.0,65.0281,83.1618,23.0111,0.0,False,False,False,False
70.16692828282828,11.867348484848492,33.653299999999994,65.9461,13.0,71.1805,23.2852,63.4269,0.0,False,False,False,False
30.17511818181818,38.52382121212121,12.683336363636364,96.0338,100.0,65.1248,45.4805,31.0411,0.0,False,False,False,False
22.134168686868684,37.47610909090909,73.86355454545455,31.3973,27.0,13.8038,91.963,70.3126,1.0,True,False,False,False
10.076839393939396,15.189836363636363,86.9011,21.3526,32.0,52.3886,94.0482,63.1239,1.0,True,False,False,False
53.429005050505054,40.93414545454546,41.93113636363637,76.3968,68.0,38.2376,41.2841,25.7679,1.0,True,False,True,True
14.060459595959596,9.170751515151515,16.458063636363637,77.4777,58.0,77.1913,9.7561,54.2593,0.0,False,False,False,False
58.36348585858586,9.3997696969697,18.50311818181818,91.5407,76.0,14.5398,55.6128,90.786,0.0,False,False,False,False
67.23244747474747,9.733754545454545,18.653299999999994,89.819,67.0,67.099,22.5465,44.0972,0.0,False,False,False,False
27.09321919191919,22.705127272727267,20.743409090909097,94.5504,53.0,83.1074,85.0439,11.2344,0.0,False,False,False,False
53.42081515151515,65.68604242424243,36.57820909090909,85.4224,23.0,73.2655,85.1643,56.8518,1.0,True,False,True,True
53.42081515151515,41.55244848484848,71.88608181818182,94.2169,68.0,70.4411,77.578,61.4858,1.0,True,True,True,True
44.15873838383838,17.571533333333335,12.458063636363637,83.9024,85.0,36.782,48.3257,26.0597,0.0,False,False,False,False
15.134168686868684,98.4786,80.054,81.1477,20.0,46.6085,42.2566,91.1959,1.0,True,False,True,True
34.17511818181818,47.71466969696969,91.94615454545456,43.4517,96.0,70.6501,25.5807,35.7054,1.0,True,True,True,True
25.142358585858585,32.92460303030303,53.91611818181819,82.7653,85.0,12.3841,88.658,60.3086,1.0,True,True,True,True
27.17511818181818,32.48565151515152,14.397990909090913,65.8623,93.0,78.7379,34.411,37.9369,0.0,False,False,False,False
68.51090404040404,10.19937878787879,18.435536363636366,60.7961,39.0,63.6561,92.4991,39.8346,0.0,False,False,False,False
30.19968787878788,26.409312121212125,38.72088181818182,60.8596,59.0,6.8017,11.6894,49.8461,1.0,False,False,True,True
32.150548484848485,29.74329696969697,35.54066363636363,79.3996,75.0,5.9776,39.6461,42.6477,1.0,True,False,True,True
44.17511818181818,9.294803030303031,13.525645454545456,64.0396,72.0,5.0156,94.9157,20.871,0.0,False,False,False,False
21.19968787878788,45.54290606060607,95.95366363636364,35.4145,59.0,71.6636,6.2563,87.0502,1.0,True,True,True,True
46.17511818181818,9.294803030303031,16.66831818181818,80.9444,95.0,32.9537,99.9236,29.1632,0.0,False,False,False,False
21.19968787878788,90.90551818181818,91.92362727272727,96.2158,34.0,86.5642,48.6476,24.4226,1.0,True,False,True,True
67.48633434343435,9.332972727272727,16.443045454545455,65.4484,72.0,27.9173,92.8396,85.104,0.0,False,False,False,False
59.10140909090909,9.26617575757576,16.473081818181818,36.168,74.0,16.6808,63.8903,63.5874,0.0,False,False,False,False
59.24882727272727,12.514278787878787,16.533154545454543,72.7914,14.0,32.5808,73.876,34.6642,0.0,False,True,False,False
56.37167575757576,9.561990909090907,18.67582727272727,92.4542,99.0,13.9024,5.131,42.7335,0.0,False,False,False,False
59.19149797979798,11.72421212121212,18.58571818181818,93.625,9.0,45.2327,72.3625,62.0122,0.0,False,True,False,False
68.46176464646464,9.476109090909093,27.54817272727273,35.0542,67.0,48.0918,83.8878,81.5082,0.0,False,False,False,False
51.42081515151515,35.38068484848485,82.85604545454547,22.1452,56.0,23.208,1.2399,36.1589,1.0,False,False,True,True
70.19968787878787,12.791009090909084,18.630772727272728,85.6783,100.0,88.4006,5.1005,42.3336,0.0,False,False,False,False
67.37167575757576,9.72421212121212,18.480590909090907,89.0367,65.0,27.5778,13.5602,56.2711,0.0,False,False,False,False
72.61737272727272,61.62878787878788,43.563190909090906,70.0709,19.0,68.665,31.1381,3.1529,1.0,True,False,False,False
7.044079797979798,98.98185757575756,22.4055,1.6865,38.0,59.8839,59.3309,90.4843,1.0,True,False,False,False
35.10140909090909,35.58107575757576,57.96117272727274,37.3662,80.0,59.4537,28.5825,36.7818,1.0,True,False,True,True
11.10140909090909,45.55244848484848,29.66080909090909,50.5325,64.0,3.5332,41.2679,9.0236,0.0,True,False,False,False
7.085029292929293,65.70512727272727,47.600736363636365,32.3329,14.0,17.6531,99.5987,29.9746,1.0,True,False,False,False
27.134168686868684,37.600160606060605,41.96117272727274,52.4777,58.0,22.4996,42.4184,32.982,1.0,True,False,True,True
68.46995454545456,9.924603030303032,18.54817272727273,36.9882,51.0,45.8223,19.1807,28.4934,0.0,False,False,False,False
25.158738383838383,34.113299999999995,89.8258,94.6333,92.0,57.0469,20.4253,14.2398,1.0,True,False,False,True
48.37167575757576,68.69558484848486,96.96117272727274,69.7553,56.0,66.9622,81.5871,84.6572,1.0,True,False,True,True
59.17511818181818,9.18029393939394,18.480590909090907,60.1943,29.0,47.2017,42.304,58.1393,0.0,False,False,False,False
30.19968787878788,30.33297272727273,92.93113636363636,24.3957,76.0,28.1446,41.0181,22.8396,1.0,True,True,True,True
59.150548484848485,9.228006060606065,18.58571818181818,63.6533,5.0,6.8824,44.4174,58.4016,0.0,False,False,False,False
3.0522696969696965,86.8768909090909,92.93113636363636,44.0281,90.0,20.3481,28.0226,4.2049,1.0,True,False,False,True
24.216067676767675,22.256633333333333,41.54817272727273,36.4588,86.0,4.9722,66.5374,6.0168,0.0,True,False,False,False
27.150548484848485,55.82917878787879,91.94615454545456,30.9593,65.0,48.2006,16.5357,77.9743,1.0,True,False,True,True
24.125978787878783,33.93414545454546,69.93113636363637,54.5482,87.0,64.375,21.2305,47.0038,1.0,True,False,True,True
60.40443535353536,9.495193939393944,18.52564545454545,92.8651,55.0,31.1416,0.4316,45.3254,0.0,False,False,False,True
70.54366363636365,11.228006060606065,19.41300909090909,71.0079,86.0,71.6081,6.0699,47.5072,0.0,False,False,False,False
53.42081515151515,33.61924545454546,41.61575454545454,68.1834,39.0,40.3519,53.9471,59.5676,1.0,True,False,True,True
70.56823333333332,13.19937878787879,29.54817272727273,60.4369,14.0,18.9944,63.2067,63.9403,0.0,False,False,False,False
70.48633434343435,26.810093939393937,19.428027272727277,46.4005,92.0,74.9367,38.3169,82.8647,0.0,False,False,False,False
67.37986565656566,9.170751515151515,20.45806363636364,55.5017,27.0,39.1368,84.3576,57.7919,0.0,False,False,False,False
7.085029292929293,97.97231515151516,76.8260090909091,74.0462,7.0,6.9894,53.046,93.3958,1.0,False,False,True,True
13.134168686868684,45.47610909090909,89.9086090909091,21.0551,63.0,77.0055,79.7614,67.8982,1.0,True,False,True,False
54.19149797979798,9.66695757575758,18.46557272727273,33.3517,70.0,81.9832,33.9996,21.6989,0.0,False,False,False,False
52.6085,81.6494,93.96117272727274,62.4161,68.0,36.4237,44.8908,81.4175,1.0,True,False,True,True
33.24882727272727,28.57153333333333,12.480590909090909,78.8427,81.0,65.8909,5.0884,67.5392,0.0,False,True,False,False
26.11778888888889,13.590618181818186,69.89359090909092,52.6749,88.0,17.3867,18.6083,13.6968,0.0,False,True,False,False
67.19149797979799,9.228006060606065,20.563190909090903,29.8015,10.0,8.4268,36.8036,57.6347,0.0,False,False,False,False
20.19149797979798,73.7528393939394,30.46557272727273,19.1386,97.0,0.8751,28.963,33.1598,1.0,True,False,True,True
69.53547373737374,10.19937878787879,32.54817272727273,46.0403,18.0,21.5038,32.026,47.8408,0.0,False,False,False,False
10.085029292929292,98.9914,78.95366363636364,10.3298,79.0,69.7088,60.4312,98.1691,0.0,False,False,False,False
70.57642323232322,11.26617575757576,29.7359,63.0963,100.0,32.3491,26.1361,42.5884,0.0,False,False,False,False
59.17511818181818,9.18029393939394,18.66080909090909,71.7043,28.0,49.9214,23.2639,66.7219,0.0,False,True,False,False
22.17511818181818,60.66695757575758,37.525645454545455,43.1164,70.0,18.1861,99.6562,62.7272,1.0,True,True,False,False
10.10959898989899,98.4256,79.5381,16.7713,32.0,79.513,22.451,44.3956,0.0,False,False,False,False
29.24063737373737,26.409312121212125,54.75842727272728,43.1227,54.0,16.0975,44.2018,33.0678,1.0,True,False,True,True
67.28977676767677,9.962772727272736,18.540663636363632,90.9379,13.0,14.7604,29.3335,27.512,0.0,False,False,False,False
67.47814444444444,9.542906060606065,18.4881,93.3645,80.0,39.5536,60.2013,77.4737,0.0,False,False,False,False
55.10140909090909,9.247090909090913,18.52564545454545,87.5505,56.0,64.2069,0.9324,35.6015,0.0,False,False,False,False
66.46995454545456,9.342515151515151,16.480590909090907,50.8483,93.0,36.1734,14.8326,33.3918,0.0,False,False,False,False
47.09321919191919,12.829178787878789,22.57820909090909,23.7559,35.0,85.4744,88.3786,35.0268,0.0,False,False,False,False
29.10140909090909,41.61924545454546,91.93113636363636,61.7801,50.0,54.0379,83.2858,11.6924,1.0,True,False,True,False
59.46995454545455,9.26617575757576,18.66831818181818,66.5369,51.0,23.0754,1.1535,78.2868,0.0,False,False,False,False
32.13416868686868,33.600160606060605,41.8185,39.0085,64.0,2.7289,48.0779,32.9972,1.0,True,True,False,True
67.46176464646464,9.218463636363635,16.743409090909097,32.2176,98.0,27.5074,47.5989,38.5833,0.0,False,False,False,False
18.158738383838383,65.74329696969697,36.51813636363636,58.9221,14.0,50.3608,78.8908,65.1774,1.0,True,False,True,True
29.11778888888889,9.647872727272729,18.630772727272728,64.751,10.0,78.5628,78.9643,83.4241,0.0,False,False,False,False
67.48633434343435,9.237548484848483,29.58571818181818,83.528,23.0,25.9538,31.77,27.9192,0.0,False,False,False,False
59.224257575757576,12.590618181818186,12.352936363636363,98.1129,88.0,3.5782,10.9024,21.2412,0.0,False,False,False,False
29.11778888888889,33.47610909090909,66.89359090909092,81.3137,41.0,16.2426,96.0676,32.3835,1.0,True,False,False,False
21.16692828282828,25.50473636363637,80.88608181818182,28.1943,28.0,69.132,51.124,71.9696,1.0,False,True,True,True
53.3729,33.1467,90.93113636363636,90.1909,63.0,53.8156,4.2231,42.461,1.0,True,True,True,True
68.56823333333332,11.189836363636363,37.5707,73.7445,18.0,33.2873,53.0764,88.4102,0.0,False,False,False,False
67.57642323232322,36.47610909090909,53.6533,80.0029,99.0,96.3904,67.6195,90.9197,0.0,False,False,False,False
55.09321919191919,9.256633333333331,18.533154545454543,65.1554,47.0,69.6355,0.0011,35.9473,0.0,False,False,False,False
27.216067676767675,50.600160606060605,37.563190909090906,93.6609,25.0,36.1938,59.1996,68.7995,1.0,True,False,True,True
68.46176464646464,11.504736363636368,18.52564545454545,99.3106,47.0,86.3689,4.42,70.5661,0.0,False,False,False,False
30.26520707070707,60.62878787878788,25.428027272727277,38.9656,98.0,47.8679,47.1785,70.2172,1.0,True,False,True,True
35.24063737373737,23.934145454545455,47.92362727272727,45.4349,64.0,55.125,52.3863,60.9854,1.0,True,False,True,True
53.429005050505054,92.92460303030305,37.54817272727273,89.3561,84.0,68.8582,88.2897,42.0357,1.0,True,False,True,True
24.142358585858585,32.51427878787879,88.95366363636364,56.9262,13.0,23.6643,47.0188,70.3897,1.0,True,True,True,True
26.142358585858585,35.55244848484848,71.92362727272727,75.1774,31.0,1.2248,19.0818,19.5623,1.0,True,True,True,True
68.48633434343435,10.228006060606065,32.653299999999994,92.3489,42.0,52.9716,28.6816,86.0316,0.0,False,False,False,False
42.37167575757576,60.61924545454546,96.96117272727274,95.0953,21.0,35.7994,70.2005,91.2023,1.0,True,False,True,True
26.24063737373737,23.361600000000003,84.87106363636364,83.7049,14.0,4.8252,16.3013,94.6488,0.0,False,False,False,False
24.11778888888889,47.66695757575758,64.76593636363637,58.329,23.0,37.9033,78.5726,39.9429,1.0,True,True,True,True
35.28158686868687,92.95323030303032,38.55568181818182,95.8701,23.0,50.5943,88.385,20.1838,1.0,True,False,False,True
59.13416868686868,10.332972727272727,16.39048181818182,62.1208,39.0,11.4522,72.2511,80.933,0.0,False,False,False,False
23.216067676767675,89.89597575757575,91.92362727272727,90.2445,89.0,99.8543,46.2138,53.9668,1.0,False,False,False,False
14.093219191919191,98.98185757575756,19.41300909090909,3.6611,19.0,54.7019,54.517,47.7714,1.0,True,False,False,False
5.060459595959596,13.170751515151515,80.84853636363637,17.4561,16.0,32.4669,1.6018,66.1655,0.0,False,False,False,False
7.085029292929293,45.47610909090909,93.94615454545456,77.8439,6.0,26.1727,6.0386,37.8218,1.0,True,False,True,True
68.17511818181818,9.714669696969692,18.653299999999994,95.8326,15.0,11.7325,23.2178,18.3956,0.0,False,False,False,False
53.17511818181818,9.237548484848483,17.653299999999994,53.7112,71.0,53.0116,8.6466,47.4856,0.0,False,True,False,False
26.09321919191919,9.762381818181822,17.480590909090907,80.3196,23.0,69.6648,7.476,38.3102,0.0,False,False,False,False
53.19149797979798,9.495193939393944,16.540663636363632,63.7222,100.0,37.4741,2.0605,22.4667,0.0,False,False,False,False
53.39624545454546,9.819636363636365,41.645790909090906,26.7445,12.0,77.5129,23.4547,89.8504,0.0,False,False,False,False
59.10140909090909,12.561990909090907,16.4055,80.4544,73.0,61.566,21.1552,58.7163,0.0,False,False,False,False
29.24063737373737,65.78146666666667,36.54066363636363,52.3482,59.0,24.8553,86.749,28.4842,1.0,True,True,True,True
34.29796666666667,72.73375454545454,93.95366363636364,90.8141,81.0,85.6378,37.7996,79.4564,1.0,True,False,True,True
25.11778888888889,31.57153333333333,36.75842727272728,46.5431,56.0,9.737,65.9127,62.3514,1.0,True,False,True,True
