,nsga3_adaptation,custom_adaptation,anchors_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,nsga3_score,custom_score,anchors_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],nsga3_time,custom_time,anchors_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,iterations_anchors
10,"[68.46566244 10.83141085 18.72134238 77.7837     42.         67.7128
 36.8217     79.4941      0.        ]","[59.22425758  9.21846364 18.4881     77.7837     42.         67.7128
 36.8217     79.4941      0.        ]",[32.3831 95.3797 94.2066 77.7837 42.     67.7128 36.8217 79.4941  0.    ],[0.83],[0.8],[[0.98]],0.7963763640429952,0.7717256464646465,0.14265600000000012,-0.02465071757834869,-0.6290696464646464,-0.653720364042995,-0.03095360270764871,-0.8151467420403589,-0.8208686163464561,3.905895709991455,14.813766479492188,0.06818723678588867,0.26366661816889586,57.281918055371015,217.25130944971644,0
11,"[68.13935354 10.90929464 20.24095912 57.9443      6.         57.121
 59.1752     17.1823      0.        ]","[59.17511818 12.50473636 18.4881     57.9443      6.         57.121
 59.1752     17.1823      0.        ]",[29.1703 85.5238 69.5909 57.9443  6.     57.121  59.1752 17.1823  0.    ],[0.8],[0.82],[[0.84]],0.7899636659387039,0.7606076060606061,0.24685199999999996,-0.029356059878097862,-0.5137556060606061,-0.543111665938704,-0.03716127860540829,-0.6754542052524117,-0.6875147419512405,3.7985382080078125,23.77999973297119,0.05607008934020996,0.1597366800110222,67.74624853832253,424.11203571808227,0
12,"[49.23456393 29.53679839 36.19116782 47.9544     62.          5.5564
 28.5773     54.1503      1.        ]","[25.10140909 31.74329697 35.82600909 47.9544     62.          5.5564
 28.5773     54.1503      1.        ]",[29.9245 58.1588 68.7461 47.9544 62.      5.5564 28.5773 54.1503  1.    ],[0.82],[0.8],[[0.87]],0.6116886590528743,0.52510701010101,0.3433986666666665,-0.08658164895186427,-0.1817083434343435,-0.26828999238620777,-0.14154529051744305,-0.34604059732394343,-0.43860547096233937,3.804103136062622,16.13314437866211,0.07595300674438477,0.2357942783363406,50.08495778007973,212.40955519979912,0
13,"[68.0696106   9.45012813 18.97829918 95.42       59.         66.5852
 94.483      61.0055      0.        ]","[68.10140909  9.34251515 18.89359091 95.42       59.         66.5852
 94.483      61.0055      0.        ]",[ 3.365  29.0331 89.1463 95.42   59.     66.5852 94.483  61.0055  0.    ],[0.82],[0.82],[[0.99]],0.7988039443129737,0.79955101010101,0.283952,0.0007470657880362941,-0.5155990101010101,-0.5148519443129738,0.0009352304696978205,-0.6448606825421591,-0.6445285454314849,3.9935529232025146,41.224485874176025,0.06745386123657227,0.09687332269931762,59.20421529608868,611.1508684372371,0
14,"[68.49253232  9.67843621 19.86672254 97.064      29.         30.0335
 94.1654     44.1248      0.        ]","[59.46995455  9.18983636 18.50311818 97.064      29.         30.0335
 94.1654     44.1248      0.        ]",[ 7.0834 60.3014 36.2412 97.064  29.     30.0335 94.1654 44.1248  0.    ],[0.8],[0.82],[[1.]],0.7964912452221177,0.77259,0.3684693333333333,-0.023901245222117673,-0.4041206666666667,-0.42802191188878436,-0.030008170667905242,-0.5230726085849761,-0.537384327142757,3.4853675365448,6.181743383407593,0.05707406997680664,0.5638162764730528,61.06744337597019,108.31089119664475,0
15,"[67.5493633   9.35619462 18.8297819  74.4967     66.         66.1611
 27.3613     58.0927      0.        ]","[59.17511818  9.26617576 18.55568182 74.4967     66.         66.1611
 27.3613     58.0927      0.        ]",[60.4969 94.7536 94.5979 74.4967 66.     66.1611 27.3613 58.0927  0.    ],[0.82],[0.84],[[0.88]],0.7978779559447455,0.7711775353535353,0.23715133333333327,-0.02670042059121025,-0.534026202020202,-0.5607266226114123,-0.033464291615369936,-0.6924815331600465,-0.70277242081149,4.005235433578491,24.02138590812683,0.061106204986572266,0.1667362344910938,65.54547831040429,393.10878352542744,0
16,"[48.48731803 49.85261498 70.19323773 79.6821     77.         14.4506
 69.5123     26.0808      1.        ]","[18.11778889 35.58107576 87.89359091 79.6821     77.         14.4506
 69.5123     26.0808      1.        ]",[ 3.0401 39.6837 81.592  79.6821 77.     14.4506 69.5123 26.0808  1.    ],[0.8],[0.8],[[0.81]],0.4281382177366082,0.3154770740740741,0.2725480000000001,-0.1126611436625341,-0.04292907407407398,-0.15559021773660808,-0.2631419924577804,-0.13607668386069227,-0.3634111866003226,3.597966194152832,8.320669174194336,0.17069673538208008,0.4324130810670299,21.07811954399305,48.74533280071066,6
17,"[67.86485215 13.05947016 18.7054079  64.9596     48.         10.5784
 27.667      91.9516      0.        ]","[56.24063737 10.22800606 29.79597273 64.9596     48.         10.5784
 27.667      91.9516      0.        ]",[33.3632 98.5568 96.7779 64.9596 48.     10.5784 27.667  91.9516  0.    ],[0.8],[0.8],[[0.86]],0.786999913616958,0.7207221952861953,0.12676166666666666,-0.06627771833076268,-0.5939605286195286,-0.6602382469502913,-0.08421566150643928,-0.8241185473463458,-0.8389305202282867,4.204706430435181,14.124022960662842,0.04472851753234863,0.29769892346860455,94.00504783987634,315.7722128941126,0
18,"[67.35203614  9.41742129 18.48826231 52.3071     99.         42.6652
 17.5488     48.0001      0.        ]","[66.46995455 43.56199091 12.38297273 52.3071     99.         42.6652
 17.5488     48.0001      0.        ]",[ 2.9642 47.2501 35.9011 52.3071 99.     42.6652 17.5488 48.0001  0.    ],[0.8],[0.8],[[0.98]],0.7981545084659241,0.7017499696969698,0.3993766666666666,-0.09640453876895427,-0.3023733030303032,-0.39877784179925746,-0.12078430648001547,-0.43088466845374324,-0.49962486908170195,3.494581460952759,6.524265766143799,0.06918621063232422,0.5356283122442833,50.509797097054324,94.30008821867203,0
19,"[68.37020821  9.34570713 18.79682631 53.8035     82.         66.2934
 71.9251     68.8601      0.        ]","[69.57642323  9.23754848 33.57820909 53.8035     82.         66.2934
 71.9251     68.8601      0.        ]",[54.5981 91.443  77.4148 53.8035 82.     66.2934 71.9251 68.8601  0.    ],[0.81],[0.8],[[0.99]],0.8007589158890014,0.7558688855218855,0.28580099999999997,-0.04489003036711592,-0.4700678855218855,-0.5149579158890014,-0.05605935753744193,-0.6218907730238555,-0.643087333367117,3.6291744709014893,5.206815004348755,0.0650334358215332,0.697004688637946,55.804747589544306,80.06366169300144,0
20,"[10.9109455  99.56194091 19.08075446 13.7778     43.         21.4291
 43.4365     54.8343      1.        ]","[49.37986566 98.9914     42.55568182 13.7778     43.         21.4291
 43.4365     54.8343      1.        ]","[ 19.4535 100.     100.      13.7778  43.      21.4291  43.4365  54.8343
   1.    ]",[0.36],[0.31],[[0.26]],0.30756083377633536,0.35944261279461276,0.06484499999999993,0.051881779018277396,-0.29459761279461283,-0.24271583377633543,0.16868786048358456,-0.8195956803901471,-0.7891636616931642,3.906966209411621,1.924837589263916,1.5365047454833984,2.0297640856575843,2.542762214627885,1.2527378095785473,120
21,"[68.68438801  9.93413964 19.10443887 46.7198     48.         70.4052
 64.1579     84.1919      0.        ]","[67.46995455  9.23754848 19.42051818 46.7198     48.         70.4052
 64.1579     84.1919      0.        ]",[26.8647 51.5902 48.0749 46.7198 48.     70.4052 64.1579 84.1919  0.    ],[0.8],[0.8],[[1.]],0.7988193649865983,0.7960396262626263,0.42399866666666663,-0.0027797387239720805,-0.3720409595959596,-0.3748206983199317,-0.003479808885227408,-0.46736487396070575,-0.46921834240488147,4.108568429946899,7.76383113861084,0.05795574188232422,0.529193429969683,70.89148195685442,133.9613796054039,0
22,"[68.13057848 10.26037253 18.11469554 44.7422     63.         47.2515
  5.9541     33.7666      0.        ]","[68.15873838  9.3234303  20.87857273 44.7422     63.         47.2515
  5.9541     33.7666      0.        ]",[29.9165 32.5181 84.2005 44.7422 63.     47.2515  5.9541 33.7666  0.    ],[0.81],[0.81],[[0.97]],0.7991850347004513,0.7931891178451178,0.3773263333333333,-0.005995916855333516,-0.4158627845117845,-0.421858701367118,-0.007502538955300748,-0.5242920952339489,-0.5278611123208008,4.040152072906494,26.23406147956848,0.06885337829589844,0.15400406361222532,58.677615723427245,381.013424887116,0
23,"[67.91913498 13.27078636 17.75831674 39.7158     39.         69.3049
 79.9268     73.5546      0.        ]","[67.44538485  9.23754848 20.46557273 39.7158     39.         69.3049
 79.9268     73.5546      0.        ]",[29.8151 64.5428 27.4967 39.7158 39.     69.3049 79.9268 73.5546  0.    ],[0.8],[0.8],[[1.]],0.7896334396325617,0.792474212121212,0.459252,0.002840772488650334,-0.33322221212121206,-0.3303814396325617,0.003597583823162585,-0.4204833507822011,-0.41839849105972177,3.9940073490142822,11.965780973434448,0.043103694915771484,0.3337857644128273,92.66044028983904,277.60453011781624,0
24,"[66.93689453 12.35751115 18.57590363 41.9886     64.         69.5211
 56.9322     75.2686      0.        ]","[67.46176465  9.3234303  27.64579091 41.9886     64.         69.5211
 56.9322     75.2686      0.        ]",[36.0847 34.6176 29.8636 41.9886 64.     69.5211 56.9322 75.2686  0.    ],[0.85],[0.8],[[0.97]],0.7866782658125162,0.7683084781144781,0.5720116666666666,-0.018369787698038098,-0.19629681144781153,-0.21466659914584962,-0.023351080735737585,-0.25549218450582195,-0.27287724661381413,4.106306076049805,18.565897703170776,0.06770443916320801,0.22117465805860329,60.650470291189656,274.2197990654041,0
25,"[67.63817988 12.31286454 18.69202858 29.6546     13.         85.2779
 33.1599     51.3262      0.        ]","[70.17511818 12.85780606 41.6533     29.6546     13.         85.2779
 33.1599     51.3262      0.        ]",[32.323  83.9644 41.2711 29.6546 13.     85.2779 33.1599 51.3262  0.    ],[0.8],[0.82],[[0.94]],0.7887776225555121,0.7188800404040404,0.3569583333333335,-0.06989758215147168,-0.3619217070707069,-0.4318192892221786,-0.0886150673557584,-0.503452157146124,-0.5474537776859768,3.9558112621307373,28.07558512687683,0.08872222900390625,0.1408986222105066,44.5864729340442,316.4436403603061,0
26,"[49.55318503 25.21391085 53.10374054 65.35       47.          0.3619
 10.4851     29.3664      1.        ]","[27.12597879 17.6383303  75.92362727 65.35       47.          0.3619
 10.4851     29.3664      1.        ]",[ 8.9184 79.1663 48.5591 65.35   47.      0.3619 10.4851 29.3664  1.    ],[0.8],[0.8],[[0.9]],0.5707851121326959,0.445213404040404,0.27064333333333324,-0.1255717080922919,-0.17457007070707076,-0.30014177879936266,-0.21999821898490415,-0.39210425634720597,-0.5258402372793245,4.202555179595947,11.894144535064697,0.054300785064697266,0.35332975542768513,77.39400405700887,219.04185217383667,0
27,"[68.08714497  9.8307124  18.53798921 93.3305     10.         55.1955
 94.395      67.1528      0.        ]","[54.16692828  9.52382121 16.39048182 93.3305     10.         55.1955
 94.395      67.1528      0.        ]",[30.0532 28.9196 56.9428 93.3305 10.     55.1955 94.395  67.1528  0.    ],[0.8],[0.81],[[0.95]],0.7990614778717491,0.7608420841750841,0.48063600000000006,-0.03821939369666494,-0.2802060841750841,-0.318425477871749,-0.047830354428372565,-0.36828415515275753,-0.39849934790981995,3.782114267349243,21.982962131500244,0.05421113967895508,0.17204752684032987,69.7663670187969,405.50636385226363,0
28,"[ 4.24770419 99.25330277 93.72394403 15.7073      6.         29.2827
 39.3528     53.6161      1.        ]",[35.323  99.9914 80.054  15.7073  6.     29.2827 39.3528 53.6161  1.    ],"[ 19.4535 100.      99.54    15.7073   6.      29.2827  39.3528  53.6161
   1.    ]",[0.53],[0.44],[[0.49]],0.037568191308857135,0.18425866666666668,0.06637833333333332,0.14669047535780955,-0.11788033333333336,0.028810142024476182,3.9046456655800084,-0.639754620316367,0.7668759400105551,5.026813507080078,0.455219030380249,1.1223249435424805,11.042626014297184,4.478928795089915,0.4056035936824198,132
29,"[21.82180118 61.41024625 96.3814561  83.1785      9.         37.0995
 59.2827     72.0848      1.        ]","[23.20787778 60.61924545 45.57820909 83.1785      9.         37.0995
 59.2827     72.0848      1.        ]",[24.9988 88.9325 88.243  83.1785  9.     37.0995 59.2827 72.0848  1.    ],[0.77],[0.76],[[0.7]],0.21343366276553888,0.3900347441077441,0.15941099999999986,0.1766010813422052,-0.23062374410774422,-0.05402266276553902,0.8274284339870276,-0.5912902570649865,-0.25311219451302763,4.960146427154541,0.43473172187805176,0.8291454315185547,11.409672166840243,5.982239349820915,0.5243129918497577,66
30,"[49.40242947 35.67575965 82.54932223 23.3526     89.         42.994
 30.9436     19.708       1.        ]","[27.24063737 75.90551818 90.91611818 23.3526     89.         42.994
 30.9436     19.708       1.        ]",[24.969  92.1671 71.054  23.3526 89.     42.994  30.9436 19.708   1.    ],[0.8],[0.8],[[0.8]],0.43725782531733715,0.20139667003367,0.20582633333333333,-0.23586115528366713,0.004429663299663322,-0.2314314919840038,-0.5394097981265227,0.021994719669013195,-0.5292792457540213,3.4637815952301025,6.364526271820068,0.5140116214752197,0.5442324294530034,6.738722337228498,12.382066875363243,24
31,"[12.85863896 99.08156951 97.22160787 15.617      47.         10.5976
 11.0008      7.464       1.        ]",[17.177  99.9914 73.1592 15.617  47.     10.5976 11.0008  7.464   1.    ],[ 6.1505 87.94   96.6452 15.617  47.     10.5976 11.0008  7.464   1.    ],[0.6],[0.56],[[0.48]],0.055184871933786184,0.1467546666666667,0.0718843333333331,0.09156979473288052,-0.0748703333333336,0.016699461399546922,1.659327847000369,-0.5101734413897133,0.30260940751269383,4.627028226852417,0.9382469654083252,1.3011107444763184,4.931567484301677,3.556213986008348,0.7211123030007399,114
32,"[68.0555742  13.29025842 16.0962965  31.2802     48.         12.1332
 79.5619     83.7274      0.        ]","[59.46176465  9.58107576 16.64579091 31.2802     48.         12.1332
 79.5619     83.7274      0.        ]",[55.6791 80.8952 88.7667 31.2802 48.     12.1332 79.5619 83.7274  0.    ],[0.8],[0.8],[[0.87]],0.7955633976056009,0.7774496599326599,0.286724,-0.018113737672941,-0.49072565993265993,-0.5088393976056009,-0.022768440236765206,-0.6311992727286869,-0.6395962900468394,3.7134745121002197,20.762752056121826,0.05235719680786133,0.17885271191712346,70.92577025710149,396.5596579266127,0
33,"[67.91653472 16.07194875 19.99002334 36.2552     59.         65.0281
 83.1618     23.0111      0.        ]","[27.15873838  9.30434545 29.52564545 36.2552     59.         65.0281
 83.1618     23.0111      0.        ]",[47.2365 36.8746 40.8441 36.2552 59.     65.0281 83.1618 23.0111  0.    ],[0.8],[0.81],[[0.86]],0.7728485421021969,0.6277624915824915,0.5650593333333334,-0.14508605051970536,-0.06270315824915818,-0.20778920876886353,-0.1877289567307226,-0.09988356916816306,-0.26886148766440543,3.8768670558929443,10.944756746292114,0.05548405647277832,0.35422139986860435,69.87353308954653,197.25949114160116,0
34,"[67.26677042  9.60247502 18.81762622 65.9461     13.         71.1805
 23.2852     63.4269      0.        ]","[70.16692828 11.86734848 33.6533     65.9461     13.         71.1805
 23.2852     63.4269      0.        ]",[68.727  54.8241 52.5137 65.9461 13.     71.1805 23.2852 63.4269  0.    ],[0.8],[0.8],[[0.95]],0.7961555639557,0.7488209326599327,0.5379640000000001,-0.047334631295767315,-0.21085693265993255,-0.25819156395569987,-0.05945399798575185,-0.281585254182111,-0.3242978830329022,4.004526853561401,27.43239426612854,0.056136369705200195,0.14597802928583198,71.33569332308359,488.6741770119727,0
35,"[ 70.54870548  12.95292706  18.80568224  96.0338     100.
  65.1248      45.4805      31.0411       0.        ]","[ 30.17511818  38.52382121  12.68333636  96.0338     100.
  65.1248      45.4805      31.0411       0.        ]","[ 40.4062  13.8096  69.5165  96.0338 100.      65.1248  45.4805  31.0411
   0.    ]",[0.81],[0.8],[[0.94]],0.7959669872781573,0.5965598686868687,0.5236003333333334,-0.19940711859128857,-0.07295953535353528,-0.27236665394482384,-0.2505218454764935,-0.12230044155355574,-0.34218335470946243,3.63276743888855,13.215030193328857,0.05793881416320801,0.2748966431209839,62.70006542859847,228.08596247937353,0
36,"[26.59365943 33.4231597  69.43240037 31.3973     27.         13.8038
 91.963      70.3126      1.        ]","[22.13416869 37.47610909 73.86355455 31.3973     27.         13.8038
 91.963      70.3126      1.        ]",[24.969  45.6351 83.108  31.3973 27.     13.8038 91.963  70.3126  1.    ],[0.8],[0.8],[[0.8]],0.41246033117557424,0.3693150168350169,0.32075299999999995,-0.04314531434055735,-0.04856201683501693,-0.09170733117557428,-0.10460476094170484,-0.13149212629149848,-0.22234218479676465,3.4901070594787598,5.298738241195679,0.404681921005249,0.6586675734129499,8.624321666777623,13.093587744254457,30
37,"[12.83364074 33.36381361 86.23718741 21.3526     32.         52.3886
 94.0482     63.1239      1.        ]","[10.07683939 15.18983636 86.9011     21.3526     32.         52.3886
 94.0482     63.1239      1.        ]",[10.6064 33.7704 87.6236 21.3526 32.     52.3886 94.0482 63.1239  1.    ],[0.8],[0.73],[[0.8]],0.3107754657356565,0.3599530101010101,0.2973746666666667,0.0491775443653536,-0.06257834343434343,-0.013400799068989833,0.1582413986539841,-0.17385142415334345,-0.04312051801537146,3.505887269973755,0.322451114654541,1.539273738861084,10.87261637699655,2.2776242986954207,0.2094826323049753,78
38,"[59.79935134 33.63308339 36.36011522 76.3968     68.         38.2376
 41.2841     25.7679      1.        ]","[53.42900505 40.93414545 41.93113636 76.3968     68.         38.2376
 41.2841     25.7679      1.        ]",[32.323  94.0243 81.054  76.3968 68.     38.2376 41.2841 25.7679  1.    ],[0.8],[0.8],[[0.91]],0.6326871757766108,0.5685457441077442,0.1908156666666666,-0.06414143166886666,-0.37773007744107756,-0.4418715091099442,-0.10137937692530963,-0.664379394896138,-0.6984044027248629,3.7351369857788086,23.363208055496216,0.06463336944580078,0.15987260725952035,57.78960648045682,361.47284685641773,0
39,"[70.19014219 12.54551139 19.39474343 77.4777     58.         77.1913
  9.7561     54.2593      0.        ]","[14.0604596   9.17075152 16.45806364 77.4777     58.         77.1913
  9.7561     54.2593      0.        ]",[54.7473 33.2019 87.5009 77.4777 58.     77.1913  9.7561 54.2593  0.    ],[0.81],[0.8],[[0.92]],0.7941662912020131,0.6281054814814815,0.44681499999999996,-0.1660608097205316,-0.18129048148148152,-0.34735129120201313,-0.2091008036480492,-0.28863063104286335,-0.43737853778240626,3.7273237705230713,8.178917646408081,0.08299803733825684,0.4557233526076635,44.90857723939228,98.54350667444179,0
