,nsga3_adaptation,custom_adaptation,anchors_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,nsga3_score,custom_score,anchors_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],nsga3_time,custom_time,anchors_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom
24,"[ 0.8700237  94.26562954 89.91631725 79.1366     63.         69.7259
 55.7071     68.2353      0.        ]","[ 1.01338586 93.9330303  52.52587071 79.1366     63.         69.7259
 55.7071     68.2353      0.        ]",[35.5216 75.5481 89.994  79.1366 63.     69.7259 55.7071 68.2353  0.    ],[0.46848577 0.82597767 0.82528007 0.8709355 ],[0.43337054 0.75800807 0.71861857 0.85805023],[0.44997446 0.66912036 0.40977231 0.61168987],0.055626923019066576,0.18184828282828291,0.23326500000000006,0.12622135980921634,0.05141671717171714,0.17763807698093348,2.2690695972155956,0.2827451344166352,3.1933831198976543,4.587029695510864,0.16906452178955078,0.7887723445892334,27.131829002070205,5.815403806911661,0.2143388050421494
25,"[6.24557742e-03 4.42909636e+01 4.79127752e+01 1.41078000e+01
 4.00000000e+01 6.18928000e+01 9.52120000e+00 3.29336000e+01
 1.00000000e+00]","[3.40000000e-03 9.99914000e+01 6.56549384e+01 1.41078000e+01
 4.00000000e+01 6.18928000e+01 9.52120000e+00 3.29336000e+01
 1.00000000e+00]",[26.3526 50.2905 76.2045 14.1078 40.     61.8928  9.5212 32.9336  1.    ],[0.86328837 0.03583864 0.68489099 0.8530761 ],[0.88424338 0.05346458 0.46081752 0.95052785],[0.88625706 0.02973764 0.48572576 0.81204402],0.35934168906372976,0.11452353872053866,0.33285866666666664,-0.2448181503431911,0.21833512794612797,-0.026483022397063127,-0.6812962642354927,1.9064650846924251,-0.07369871963941908,4.567188262939453,0.08081936836242676,1.3812739849090576,56.51106109191961,3.306504222071593,0.05851074388239337
26,"[ 0.8777829  90.22176069 99.42912174 43.5842     72.         77.9076
 34.1813     50.5773      0.        ]","[ 1.01338586 90.90384545 98.98257172 43.5842     72.         77.9076
 34.1813     50.5773      0.        ]",[30.6845 87.7555 88.2495 43.5842 72.     77.9076 34.1813 50.5773  0.    ],[0.33780554 0.80199663 0.30767938 0.60706717],[0.33780554 0.72774784 0.30767938 0.57462865],[0.32133608 0.65104804 0.1376854  0.44630364],0.0374230015933974,0.037089895622895774,0.182265,-0.0003331059705016237,0.14517510437710424,0.1448419984066026,-0.008901102432157504,3.9141416264187847,3.870400348435902,4.767396688461304,0.1941661834716797,1.3498992919921875,24.553177094077544,3.5316684116676273,0.14383753263928922
27,"[ 0.85440498 99.97851511 84.46736459 86.4162     91.         51.7155
 67.7377     45.9344      1.        ]","[22.22308889 99.9914     78.78400606 86.4162     91.         51.7155
 67.7377     45.9344      1.        ]",[22.7355 75.2505 59.392  86.4162 91.     51.7155 67.7377 45.9344  1.    ],[0.95411497 0.50565817 0.99870813 0.99812049],[0.95411497 0.49455624 0.99809986 0.99775082],[0.95411497 0.36155059 0.99516171 0.98928016],0.05469508423299996,0.14482560942760947,0.29364333333333337,0.09013052519460951,0.1488177239057239,0.2389482491003334,1.6478725000341035,1.0275649762075392,4.368733542532245,5.583203554153442,0.2801985740661621,0.9088680744171143,19.925881395938525,6.1430296775845346,0.30829399992497514
28,"[2.08460180e+01 1.30800739e-01 1.89098365e-04 3.71412000e+01
 5.20000000e+01 9.25946000e+01 5.68162000e+01 1.92529000e+01
 0.00000000e+00]","[10.09327273 99.9914     98.98257172 37.1412     52.         92.5946
 56.8162     19.2529      0.        ]",[34.729  75.5737 60.8499 37.1412 52.     92.5946 56.8162 19.2529  0.    ],[0.00091714 0.00427168 0.2444575  0.90662652],[0.06915184 0.63346434 0.00648722 0.12465442],[0.07372061 0.27391584 0.00144182 0.19685081],0.7357167605088986,0.03706433670033671,0.32768466666666674,-0.6986524238085619,0.29062032996633,-0.4080320938422318,-0.949621459385132,7.840969401826363,-0.5546048639152847,3.8785202503204346,0.24874234199523926,1.3820562362670898,15.592521237878618,2.806340399574659,0.17997989912992834
29,"[ 6.04188584 71.11155865 83.41196561 24.2018     65.         46.8735
 63.7628     57.8218      0.        ]","[ 6.06331515 76.501      75.409      24.2018     65.         46.8735
 63.7628     57.8218      0.        ]",[ 7.3385 76.501  77.409  24.2018 65.     46.8735 63.7628 57.8218  0.    ],[0.67964852 0.3200707  0.10396646 0.49616006],[0.67964852 0.3200707  0.16895238 0.19035849],[0.67964852 0.3200707  0.16895238 0.17371754],0.17172787195306782,0.18051105050505045,0.178095,0.008783178551982629,-0.002416050505050449,0.00636712804693218,0.05114591156398315,-0.013384501936532971,0.0370768470750763,4.604571342468262,0.38073229789733887,1.0814177989959717,12.09398668801627,4.2579023081951455,0.3520677191098804
30,"[52.43715011 99.90480223 98.19069043 32.7562      0.         32.1194
 81.235      13.8129      1.        ]","[ 6.06331515 99.9914     86.87336061 32.7562      0.         32.1194
 81.235      13.8129      1.        ]","[ 52.529  100.      55.495   32.7562   0.      32.1194  81.235   13.8129
   1.    ]",[0.20487042 0.1382522  0.78939027 0.98469812],[0.17938255 0.17202007 0.5931592  0.98754686],[0.20487042 0.13424031 0.57006323 0.99050808],0.18113885816163133,0.06399518181818187,0.32344666666666666,-0.11714367634344947,0.2594514848484848,0.14230780850503533,-0.6467064965095531,4.054234670129045,0.7856282740727734,3.6580448150634766,0.5718557834625244,0.8534660339355469,6.396796046923604,4.2861047418551745,0.6700392994265435
31,"[28.89310537  0.20856721  0.23502347 11.4747     66.         89.9634
 19.3913     24.6554      0.        ]","[31.31296162  0.          0.         11.4747     66.         89.9634
 19.3913     24.6554      0.        ]",[30.3225 77.7515 72.402  11.4747 66.     89.9634 19.3913 24.6554  0.    ],[0.00142709 0.00113946 0.11579167 0.9958483 ],[0.00142709 0.00113946 0.11080198 0.97626299],[0.10051919 0.02568427 0.00154036 0.06900474],0.761498382288391,0.7710432053872054,0.26722999999999997,0.009544823098814437,-0.5038132053872054,-0.494268382288391,0.012534265759214269,-0.6534176060006892,-0.649073450166837,4.90196418762207,0.27316737174987793,0.8795030117034912,17.944911049297968,5.573561571014472,0.31059287815374925
32,"[ 0.86990075 99.99827139 87.68133368 64.24       84.         38.6778
 63.6438     19.1078      1.        ]","[23.23307475 99.9914     94.94285859 64.24       84.         38.6778
 63.6438     19.1078      1.        ]",[48.7355 81.503  64.2436 64.24   84.     38.6778 63.6438 19.1078  1.    ],[0.9551703  0.6142847  0.99588579 0.99739385],[0.9551703  0.52778746 0.99540651 0.99739957],[0.94974276 0.26616847 0.98490453 0.99394649],0.04396765227398414,0.0943293872053872,0.3432963333333333,0.05036173493140306,0.24896694612794612,0.2993286810593492,1.1454269747580388,2.6393359853579916,6.807929593194662,3.8785312175750732,0.205061674118042,1.3139324188232422,18.91397421900706,2.9518498531672472,0.15606713951216397
33,"[ 0.88081249 71.15900057 74.26661031 26.2828     40.         18.5252
 31.1621     55.3603      0.        ]","[3.40000000e-03 7.47481929e+01 4.44464444e+01 2.62828000e+01
 4.00000000e+01 1.85252000e+01 3.11621000e+01 5.53603000e+01
 0.00000000e+00]",[34.2967 75.2505 76.2045 26.2828 40.     18.5252 31.1621 55.3603  0.    ],[0.63535284 0.55369476 0.00835703 0.68574649],[0.61066919 0.51483339 0.0044062  0.66783971],[0.6207242  0.38266191 0.00298561 0.19517508],0.18485067202359362,0.26936254208754207,0.276139,0.08451187006394845,0.006776457912457956,0.0912883279764064,0.4571899530511941,0.025157387734541153,0.4938490457029808,6.5784592628479,0.40416669845581055,0.48200082778930664,16.276598957761866,13.648232292504469,0.8385186812012714
34,"[26.25452658 73.91978593 41.60845507  1.6865     38.         59.8839
 59.3309     90.4843      1.        ]","[ 6.06331515 99.9914     71.71450808  1.6865     38.         59.8839
 59.3309     90.4843      1.        ]","[ 27.4145 100.      88.2495   1.6865  38.      59.8839  59.3309  90.4843
   1.    ]",[0.79537748 0.01308168 0.00350923 0.07360994],[0.8636006  0.02082197 0.01181347 0.01815909],[0.84672939 0.02235463 0.00178825 0.02444058],0.3690876186096226,0.11452469023569034,0.13054999999999983,-0.25456292837393224,0.016025309764309492,-0.23853761860962275,-0.6897086641185299,0.13992886364791393,-0.6462899500888426,4.872942209243774,0.5634987354278564,0.570965051651001,8.647654205548163,8.53457176608829,0.9869233393505348
35,"[9.99082248e+01 1.41078804e-01 7.12791981e-02 1.84657000e+01
 5.80000000e+01 9.75697000e+01 4.32352000e+01 4.83244000e+01
 0.00000000e+00]","[28.28300404  0.          0.         18.4657     58.         97.5697
 43.2352     48.3244      0.        ]",[ 7.3385 76.501  96.681  18.4657 58.     97.5697 43.2352 48.3244  0.    ],[3.06085654e-04 3.29337369e-04 8.39562774e-01 9.83951092e-01],[4.18762283e-04 6.30196617e-04 3.29705954e-01 9.76849377e-01],[0.0342108  0.02344091 0.0010415  0.01385228],0.9989862225775027,0.7609433468013468,0.11385499999999993,-0.2380428757761559,-0.6470883468013469,-0.8851312225775028,-0.23828444316476868,-0.8503765090021569,-0.8860294592389467,2.8548364639282227,0.26857733726501465,1.3153727054595947,10.629476384715423,2.1703631617707435,0.20418345017366998
36,"[4.70034217e-02 6.68887141e+01 9.94066392e+01 9.29389000e+01
 2.30000000e+01 7.18168000e+01 9.66380000e+00 3.06431000e+01
 0.00000000e+00]","[3.40000000e-03 9.09038455e+01 9.89825717e+01 9.29389000e+01
 2.30000000e+01 7.18168000e+01 9.66380000e+00 3.06431000e+01
 0.00000000e+00]",[ 0.     75.2505 60.691  92.9389 23.     71.8168  9.6638 30.6431  0.    ],[0.27815682 0.81083625 0.29083428 0.77388674],[0.27815682 0.86473025 0.39721459 0.52181405],[0.24215134 0.85529716 0.0899971  0.62599671],0.11250550061551201,0.03372327609427617,0.21352833333333332,-0.07878222452123584,0.17980505723905715,0.10102283271782131,-0.7002522018054425,5.3317790577759245,0.8979368312227438,4.464169263839722,0.17700719833374023,0.8137233257293701,25.220269604079622,5.486102121797138,0.2175274970458567
37,"[6.96983545e-06 9.51246525e+01 9.93936069e+01 4.76737000e+01
 5.20000000e+01 3.22233000e+01 2.64529000e+01 5.68542000e+01
 0.00000000e+00]","[3.40000000e-03 9.49427586e+01 9.89825717e+01 4.76737000e+01
 5.20000000e+01 3.22233000e+01 2.64529000e+01 5.68542000e+01
 0.00000000e+00]",[27.7935 75.2505 50.299  47.6737 52.     32.2233 26.4529 56.8542  0.    ],[0.63535284 0.80427417 0.74111307 0.78463602],[0.63535284 0.80427417 0.65031344 0.72422796],[0.62583351 0.69944942 0.43922845 0.72827214],0.01827249178531587,0.020260232323232263,0.3408133333333333,0.0019877405379163937,0.32055310101010104,0.32254084154801743,0.10878322241270787,15.82178801782668,17.651716325149344,5.583969831466675,0.18664336204528809,0.7199320793151855,29.917859227759475,7.756245334668604,0.25925134801997873
