,nsga3_adaptation,custom_adaptation,anchors_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,nsga3_score,custom_score,anchors_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],nsga3_time,custom_time,anchors_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom
33,"[ 3.87501611 99.54331185 98.71898988 36.2552     59.         65.0281
 83.1618     23.0111      0.        ]","[2.77000000e-02 9.99914000e+01 9.89761909e+01 3.62552000e+01
 5.90000000e+01 6.50281000e+01 8.31618000e+01 2.30111000e+01
 0.00000000e+00]",[17.0885 96.8725 96.459  36.2552 59.     65.0281 83.1618 23.0111  0.    ],[0.75745079 0.8        0.21627993 0.34      ],[0.75745079 0.71       0.21627993 0.36      ],[0.76987353 0.85       0.10116722 0.16      ],0.01870904794648387,0.0035336969696968534,0.07918999999999998,-0.015175350976787016,0.07565630303030313,0.06048095205351611,-0.8111236349489944,21.40995780880257,3.232711371873027,4.971715688705444,0.18872618675231934,1.4931659698486328,26.343539146638033,3.329647064759615,0.12639330828806067
34,"[ 0.33012447 45.08303069 98.95766735 65.9461     13.         71.1805
 23.2852     63.4269      0.        ]","[ 7.07683939 83.83872121 97.96868182 65.9461     13.         71.1805
 23.2852     63.4269      0.        ]",[28.0265 96.8725 96.459  65.9461 13.     71.1805 23.2852 63.4269  0.    ],[0.44648346 0.85       0.14111265 0.41      ],[0.43497019 0.97       0.14440526 0.22      ],[0.44283991 0.96       0.13026445 0.15      ],0.18763142146810097,0.08423145454545455,0.11565000000000003,-0.10339996692264641,0.03141854545454548,-0.07198142146810094,-0.5510802301320589,0.373002527667272,-0.3836320212515068,5.403601408004761,0.17133569717407227,1.3977081775665283,31.538094495946478,3.8660440675196375,0.1225833116841137
35,"[ 13.60316013  99.36062111  97.5812293   96.0338     100.
  65.1248      45.4805      31.0411       0.        ]","[  9.07683939  99.9914      97.97619091  96.0338     100.
  65.1248      45.4805      31.0411       0.        ]","[  6.584   92.8755  96.459   96.0338 100.      65.1248  45.4805  31.0411
   0.    ]",[0.67330536 0.94       0.50530598 0.45      ],[0.67330536 0.95       0.50530598 0.43      ],[0.67330536 0.99       0.38711452 0.37      ],0.055537699069146074,0.03703082828282822,0.05749833333333321,-0.018506870786317853,0.020467505050504986,0.0019606342641871333,-0.3332307801098539,0.5527152915452364,0.035302763655118044,5.273813009262085,0.5210907459259033,1.1248795986175537,10.120718992795156,4.6883355478608175,0.46324135184450815
36,"[ 9.15175662 98.79931895 87.86755834 31.3973     27.         13.8038
 91.963      70.3126      1.        ]","[14.11778889 98.98185758 88.91611818 31.3973     27.         13.8038
 91.963      70.3126      1.        ]",[13.4425 83.97   65.068  31.3973 27.     13.8038 91.963  70.3126  1.    ],[0.96729055 0.8        0.69073245 0.74      ],[0.96729055 0.75       0.69073245 0.75      ],[0.9657543  0.76       0.59565286 0.6       ],0.07494959777290244,0.08739937710437706,0.21468166666666666,0.01244977933147462,0.1272822895622896,0.13973206889376422,0.16610868772368195,1.456329481733974,1.8643471485617962,5.367520332336426,1.4267122745513916,1.7072341442108154,3.762160337496334,3.1439860493287,0.8356863523315382
37,"[15.51562564 99.52905166 98.0703535  21.3526     32.         52.3886
 94.0482     63.1239      1.        ]","[15.14235859 98.98185758 91.92362727 21.3526     32.         52.3886
 94.0482     63.1239      1.        ]",[12.1395 56.941  76.8211 21.3526 32.     52.3886 94.0482 63.1239  1.    ],[0.96700486 0.71       0.42140634 0.29      ],[0.96700486 0.69       0.42140634 0.27      ],[0.96700486 0.67       0.31772091 0.12      ],0.059720734923823016,0.08078957912457918,0.261258,0.021068844200756165,0.1804684208754208,0.20153726507617697,0.35278943280973685,2.2338081573260187,3.3746615029645652,5.004369258880615,1.6874892711639404,1.3483035564422607,2.965571008003427,3.711604285970687,1.25156480015278
38,"[57.66459402 41.19106888 36.40958563 76.3968     68.         38.2376
 41.2841     25.7679      1.        ]","[35.28977677 57.93414545 53.93113636 76.3968     68.         38.2376
 41.2841     25.7679      1.        ]",[34.146  94.0243 53.997  76.3968 68.     38.2376 41.2841 25.7679  1.    ],[0.9559692  0.8        0.81184436 0.97      ],[0.96970405 0.8        0.92092684 0.98      ],[[0.96970405 0.84       0.93608622 0.99      ]],0.6002131316753252,0.41141498316498315,0.28708233333333344,-0.18879814851034205,-0.12433264983164971,-0.31313079834199176,-0.31455184591407626,-0.3022073937977864,-0.5216993461438868,61.29674959182739,48.21686673164368,0.13115620613098145,1.2712719375354946,467.3568365542102,367.6293189167965
39,"[ 0.43770686 99.39094656 99.06104604 77.4777     58.         77.1913
  9.7561     54.2593      0.        ]","[2.77000000e-02 9.99914000e+01 9.89761909e+01 7.74777000e+01
 5.80000000e+01 7.71913000e+01 9.75610000e+00 5.42593000e+01
 0.00000000e+00]",[ 8.885  84.9625 92.6359 77.4777 58.     77.1913  9.7561 54.2593  0.    ],[0.36131059 0.88       0.49277627 0.34      ],[0.36131059 0.86       0.49277627 0.32      ],[0.23507033 0.99       0.27739779 0.37      ],0.006619047523566124,0.0035336969696968534,0.10428866666666659,-0.0030853505538692705,0.10075496969696973,0.09766961914310046,-0.4661321047906581,28.512623057662253,14.75584195390084,6.205489873886108,0.16233587265014648,1.988609790802002,38.22623904735888,3.120516605413799,0.08163284390985362
40,"[28.17929019 92.80698019 98.74917619 91.5407     76.         14.5398
 55.6128     90.786       0.        ]","[18.17511818 74.75283939 98.97619091 91.5407     76.         14.5398
 55.6128     90.786       0.        ]",[ 6.584  99.03   77.5365 91.5407 76.     14.5398 55.6128 90.786   0.    ],[0.54080585 0.97       0.65995727 0.71      ],[0.54995127 0.95       0.55166295 0.58      ],[0.47425322 0.8        0.3443636  0.74      ],0.1220771126904352,0.14815362626262618,0.10005833333333325,0.026076513572190985,-0.04809529292929293,-0.022018779357101947,0.21360689974963745,-0.3246312232954479,-0.18036779271588335,5.526434659957886,1.872915506362915,1.4926648139953613,2.9507122137559088,3.7023949436883155,1.254746202095935
41,"[ 2.30791239 99.44082685 98.94405959 89.819      67.         67.099
 22.5465     44.0972      0.        ]","[13.12597879 76.77192424 97.96868182 89.819      67.         67.099
 22.5465     44.0972      0.        ]",[14.7504 66.1088 74.466  89.819  67.     67.099  22.5465 44.0972  0.    ],[0.60209365 0.88       0.40404708 0.38      ],[0.57232785 0.95       0.27958504 0.46      ],[0.55973735 0.99       0.1173395  0.45      ],0.013076753180402356,0.12795124242424227,0.24725200000000003,0.11487448924383992,0.11930075757575775,0.23417524681959767,8.784633896432185,0.9323923341064365,17.907751533503546,6.016847133636475,0.6143133640289307,1.4279568195343018,9.794426567860105,4.213605797687036,0.430204440095938
42,"[28.0993689  99.20305488 99.09023514 94.5504     53.         83.1074
 85.0439     11.2344      0.        ]","[2.77000000e-02 9.99914000e+01 9.89761909e+01 9.45504000e+01
 5.30000000e+01 8.31074000e+01 8.50439000e+01 1.12344000e+01
 0.00000000e+00]",[19.2977 82.118  80.6644 94.5504 53.     83.1074 85.0439 11.2344  0.    ],[0.41905316 0.84       0.57005255 0.24      ],[0.41129411 0.85       0.35656047 0.31      ],[0.40654536 0.9        0.06600002 0.03      ],0.09935359627555806,0.0035336969696968534,0.18838433333333326,-0.09581989930586121,0.1848506363636364,0.0890307370577752,-0.9644331246964014,52.31083421946457,0.8960997930145143,5.320888996124268,0.2125539779663086,2.1939942836761475,25.033118867188026,2.4252064081082523,0.0968799142038619
43,"[53.43028141 41.99635974 49.80402608 85.4224     23.         73.2655
 85.1643     56.8518      1.        ]",[53.093  58.467  48.997  85.4224 23.     73.2655 85.1643 56.8518  1.    ],[53.093  74.467  53.997  85.4224 23.     73.2655 85.1643 56.8518  1.    ],[0.93085274 0.8        0.80632908 0.91      ],[0.93170823 0.8        0.80632908 0.9       ],[[0.93170823 0.84       0.80632908 0.94      ]],0.5387663186424764,0.48543000000000003,0.4154300000000001,-0.053336318642476344,-0.06999999999999995,-0.1233363186424763,-0.09899712880505836,-0.1442020476690768,-0.22892358778708638,62.48762369155884,20.151196241378784,0.14593744277954102,3.1009386709879667,428.18088697055737,138.0810562222883
44,"[52.36285394 33.19870804 49.8103424  94.2169     68.         70.4411
 77.578      61.4858      1.        ]","[53.43719495 65.8293     48.267      94.2169     68.         70.4411
 77.578      61.4858      1.        ]",[10.0045 71.1243 62.801  94.2169 68.     70.4411 77.578  61.4858  1.    ],[0.94436321 0.8        0.83417827 0.91      ],[0.95653387 0.81       0.9064091  0.95      ],[[0.95447954 0.8        0.94125847 0.96      ]],0.5645126783323299,0.46446964983164984,0.25359733333333334,-0.10004302850068003,-0.2108723164983165,-0.31091534499899653,-0.17722016234644153,-0.45400666453609745,-0.5507676920870854,64.12048482894897,14.689820766448975,1.2041985988616943,4.3649603251387425,53.24743351267875,12.198835624235885
45,"[28.17590223 53.37181763 97.71752175 83.9024     85.         36.782
 48.3257     26.0597      0.        ]","[2.77000000e-02 9.99914000e+01 9.79686818e+01 8.39024000e+01
 8.50000000e+01 3.67820000e+01 4.83257000e+01 2.60597000e+01
 0.00000000e+00]","[ 20.7345 100.      76.8387  83.9024  85.      36.782   48.3257  26.0597
   0.    ]",[0.85566321 0.96       0.37695352 0.66      ],[0.85167141 0.84       0.44075143 0.46      ],[0.81951454 0.98       0.16494686 0.46      ],0.256955209505065,0.006892060606060513,0.14631933333333336,-0.2500631488990045,0.13942727272727284,-0.11063587617173165,-0.9731779689567857,20.230128650445685,-0.43056483028631043,5.699673891067505,0.1453235149383545,1.035001516342163,39.22058927273592,5.506923227717513,0.14040898746887606
46,"[18.56805134 55.69785118 95.49485397 81.1477     20.         46.6085
 42.2566     91.1959      1.        ]","[16.177      98.4786     95.96117273 81.1477     20.         46.6085
 42.2566     91.1959      1.        ]","[ 17.0885 100.      97.486   81.1477  20.      46.6085  42.2566  91.1959
   1.    ]",[0.84678357 0.8        0.9540228  0.99      ],[0.86130475 0.77       0.96648179 0.99      ],[[0.86130475 0.74       0.96648179 0.83      ]],0.224584487278222,0.07245742424242418,0.06534166666666652,-0.15212706303579782,-0.007115757575757664,-0.15924282061155548,-0.6773711972694635,-0.0982060520389207,-0.7090552982596732,61.790154457092285,0.5390503406524658,1.07899808883667,114.62779966394524,57.26623160538849,0.4995841477658659
47,"[53.25553386 39.21372367 91.96785477 43.4517     96.         70.6501
 25.5807     35.7054      1.        ]","[29.13416869 47.83872121 91.96868182 43.4517     96.         70.6501
 25.5807     35.7054      1.        ]",[33.759  96.8725 92.7285 43.4517 96.     70.6501 25.5807 35.7054  1.    ],[0.94007049 0.8        0.84337951 0.97      ],[0.95541136 0.8        0.90963468 0.98      ],[0.9609578  0.82       0.92914951 0.97      ],0.40691318471635873,0.2977558855218856,0.1471933333333334,-0.10915729919447315,-0.1505625521885522,-0.25971985138302534,-0.26825697297216333,-0.5056576864119973,-0.6382684590671708,61.88884449005127,18.636502981185913,0.6618154048919678,3.320839996244459,93.51375630211233,28.159669363133162
48,"[30.02316109 34.46838684 36.07660575 82.7653     85.         12.3841
 88.658      60.3086      1.        ]","[27.16692828 65.4348     70.379      82.7653     85.         12.3841
 88.658      60.3086      1.        ]",[25.485  81.9658 83.5805 82.7653 85.     12.3841 88.658  60.3086  1.    ],[0.95623209 0.8        0.85137457 0.92      ],[0.97076913 0.8        0.85297596 0.91      ],[[0.97208693 0.85       0.87102952 0.87      ]],0.5315938949993692,0.3045104276094276,0.1997956666666667,-0.22708346738994156,-0.10471476094276089,-0.33179822833270245,-0.42717470897631554,-0.34387906438813504,-0.6241573341114013,59.552940130233765,1.0248312950134277,1.0486862659454346,58.109993732630386,56.78813775304313,0.9772525189785902
49,"[ 1.53538436 99.43553845 98.97435871 65.8623     93.         78.7379
 34.411      37.9369      0.        ]","[ 1.0358899  99.9914     98.97619091 65.8623     93.         78.7379
 34.411      37.9369      0.        ]",[13.8411 81.7614 97.9589 65.8623 93.     78.7379 34.411  37.9369  0.    ],[0.44499775 0.93       0.32875523 0.39      ],[0.44499775 0.93       0.32875523 0.36      ],[0.44499775 1.         0.23114942 0.36      ],0.010418290697092103,0.006894329966329882,0.11373599999999995,-0.003523960730762221,0.10684167003367007,0.10331770930290785,-0.338247495027741,15.49703460023774,9.916953971321353,5.9824559688568115,0.13454580307006836,2.018651247024536,44.464084589403996,2.963590653747084,0.06665133626642393
