cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
0.9113092699092026,99.88073041929952,20.77508912605246,11.5913,26.0,17.4864,24.0611,79.1389,1.0,True,False,False,True
0.5669803605093836,83.78897020068571,99.29470228693116,53.0146,25.0,80.1623,22.736,59.8891,0.0,True,True,False,True
41.43271870547939,25.146743848191424,55.33717657614677,84.2856,70.0,4.8745,45.0694,75.2252,1.0,True,False,True,True
0.4858951768956702,85.40268497805636,98.96411122799928,35.8731,44.0,52.2195,27.4524,59.7234,0.0,True,True,False,False
13.495207876721883,26.980188590875287,97.22805085812831,39.5348,99.0,77.1167,9.5332,52.1115,1.0,True,False,True,True
12.712635852266288,99.1325084080256,19.657352437094573,11.2155,56.0,19.8561,92.9561,3.898,1.0,True,False,False,False
50.24765387662971,62.6219085748844,40.56418923256014,71.723,85.0,59.8164,66.3091,45.7969,1.0,True,False,True,True
0.0706709148309272,99.37983019156096,99.19366584057276,64.0097,90.0,76.9651,93.9879,23.2153,0.0,True,True,False,False
28.104177886638425,99.45146349957042,98.15473075647422,30.6188,47.0,26.9452,51.2245,39.7058,0.0,True,False,False,True
0.3130665464186219,99.5592584648635,98.88223155790432,50.7318,72.0,81.4201,82.3046,27.0352,0.0,False,True,False,False
0.8339351556873227,99.44258282317996,98.62395665530424,77.7837,42.0,67.7128,36.8217,79.4941,0.0,True,True,False,False
28.13191375113284,99.59913717101038,98.73435732949557,57.9443,6.0,57.121,59.1752,17.1823,0.0,False,False,False,False
49.05589852358474,30.30146438720426,35.96612644489415,47.9544,62.0,5.5564,28.5773,54.1503,1.0,True,False,False,True
3.9370403805202736,99.39768155084096,94.5583367176577,95.42,59.0,66.5852,94.483,61.0055,0.0,False,True,False,False
28.192712280278577,99.56601744484784,98.9075064366002,97.064,29.0,30.0335,94.1654,44.1248,0.0,True,True,False,False
0.8556431403881917,83.84872012613906,98.96920858604786,74.4967,66.0,66.1611,27.3613,58.0927,0.0,True,True,True,True
48.974628591222654,50.91575425640913,72.06798043710221,79.6821,77.0,14.4506,69.5123,26.0808,1.0,True,False,True,True
0.9081606339482348,92.26888392505025,97.84129302046269,64.9596,48.0,10.5784,27.667,91.9516,0.0,True,True,True,True
0.5955905478511232,83.39493416803678,92.48699668465012,52.3071,99.0,42.6652,17.5488,48.0001,0.0,True,True,False,False
0.5839752018666058,99.40313315195542,96.99201354245028,53.8035,82.0,66.2934,71.9251,68.8601,0.0,True,True,False,True
0.8320186132131476,99.80699400355286,97.6037379084996,13.7778,43.0,21.4291,43.4365,54.8343,1.0,True,False,True,True
0.8893332204235159,90.92841670379342,97.33449040043948,46.7198,48.0,70.4052,64.1579,84.1919,0.0,False,False,False,False
0.5241392021956576,99.28719577864848,98.99433044875413,44.7422,63.0,47.2515,5.9541,33.7666,0.0,True,False,True,False
0.3442443910730667,99.39935400128992,98.96126356865118,39.7158,39.0,69.3049,79.9268,73.5546,0.0,True,False,False,False
0.4639425707705372,97.40004415062651,97.41461409569412,41.9886,64.0,69.5211,56.9322,75.2686,0.0,True,False,False,False
0.3697310208876252,44.112781623606814,98.96307044530806,29.6546,13.0,85.2779,33.1599,51.3262,0.0,False,True,False,False
49.984284957327006,34.648010181689244,51.77714836427504,65.35,47.0,0.3619,10.4851,29.3664,1.0,True,True,True,True
3.803908946824185,99.48995281280304,94.84766147933352,93.3305,10.0,55.1955,94.395,67.1528,0.0,True,True,False,False
28.19269295262063,89.61304460528999,48.02223906264437,15.7073,6.0,29.2827,39.3528,53.6161,1.0,True,False,False,False
21.31354172252792,51.59771303162045,90.06488995876579,83.1785,9.0,37.0995,59.2827,72.0848,1.0,True,True,True,True
46.83840973399669,35.660900289859235,91.98070823838702,23.3526,89.0,42.994,30.9436,19.708,1.0,True,False,True,True
7.570306742526098,99.56093633492068,99.14631952900037,15.617,47.0,10.5976,11.0008,7.464,1.0,True,False,False,False
0.368470776682828,98.6185996999771,97.66210022827022,31.2802,48.0,12.1332,79.5619,83.7274,0.0,True,True,False,False
28.171618842872302,99.6468644562237,98.71894573789066,36.2552,59.0,65.0281,83.1618,23.0111,0.0,True,True,False,False
0.370031560645345,45.10227966265693,98.9579203233624,65.9461,13.0,71.1805,23.2852,63.4269,0.0,False,False,False,True
28.17502336619672,99.35080946978664,97.54913174604992,96.0338,100.0,65.1248,45.4805,31.0411,0.0,False,False,True,True
9.151756620191165,98.79931895147485,87.86755833684558,31.3973,27.0,13.8038,91.963,70.3126,1.0,True,True,True,True
15.51562563809005,99.52905166251756,98.07035349842556,21.3526,32.0,52.3886,94.0482,63.1239,1.0,True,False,True,False
56.74987808143295,42.10690434809664,36.38752194750599,76.3968,68.0,38.2376,41.2841,25.7679,1.0,True,False,True,True
0.6009690762234305,99.45767642651371,99.01075078800557,77.4777,58.0,77.1913,9.7561,54.2593,0.0,False,True,False,False
28.179290186144733,92.80698018723108,98.7491761917831,91.5407,76.0,14.5398,55.6128,90.786,0.0,True,True,False,False
2.3079123904072905,99.44082684973915,98.9440595865474,89.819,67.0,67.099,22.5465,44.0972,0.0,True,True,False,False
28.09936890392254,99.20305488058912,99.090235140666,94.5504,53.0,83.1074,85.0439,11.2344,0.0,False,True,False,False
53.0614081688224,41.41718740062585,50.265323304438766,85.4224,23.0,73.2655,85.1643,56.8518,1.0,False,False,False,False
51.705536303668666,32.87314418713939,50.56617585637615,94.2169,68.0,70.4411,77.578,61.4858,1.0,True,False,True,True
46.74416540559012,56.373979460743605,97.5255572145482,83.9024,85.0,36.782,48.3257,26.0597,0.0,True,True,False,True
18.563910555021877,55.69787414886075,95.49500630964071,81.1477,20.0,46.6085,42.2566,91.1959,1.0,True,False,True,True
53.15094295184701,39.21749514324443,92.87480101026853,43.4517,96.0,70.6501,25.5807,35.7054,1.0,True,False,True,True
27.128607059558423,29.99678518157684,36.14478773115096,82.7653,85.0,12.3841,88.658,60.3086,1.0,True,False,False,True
1.7073471164441074,99.4399928327311,98.99903058924276,65.8623,93.0,78.7379,34.411,37.9369,0.0,False,True,False,False
28.18628920753628,99.46778302544192,98.77778537189435,60.7961,39.0,63.6561,92.4991,39.8346,0.0,False,False,False,False
49.889000421418615,29.47386821444673,36.60430378540895,60.8596,59.0,6.8017,11.6894,49.8461,1.0,True,False,True,True
53.25331229322803,30.32530854550949,36.45409098617254,79.3996,75.0,5.9776,39.6461,42.6477,1.0,True,False,True,True
0.3477698889540307,99.69037902863464,99.19234361424692,64.0396,72.0,5.0156,94.9157,20.871,0.0,True,True,False,False
17.52409870699488,84.55014410290967,96.79507873980025,35.4145,59.0,71.6636,6.2563,87.0502,1.0,True,False,True,True
3.83025580547332,99.3549094669399,98.89927573987411,80.9444,95.0,32.9537,99.9236,29.1632,0.0,True,True,False,False
50.54596618072713,85.44922001955263,91.52956359466452,96.2158,34.0,86.5642,48.6476,24.4226,1.0,True,False,False,True
0.3371692553351641,99.21572489233516,98.88113829536115,65.4484,72.0,27.9173,92.8396,85.104,0.0,True,True,False,False
28.122676422367643,88.18929347599357,98.99541813655188,36.168,74.0,16.6808,63.8903,63.5874,0.0,True,False,False,False
28.100018077693164,99.3634612347722,98.6883546283082,72.7914,14.0,32.5808,73.876,34.6642,0.0,True,True,False,False
28.12228066242378,99.96184890993626,97.55738349128112,92.4542,99.0,13.9024,5.131,42.7335,0.0,False,True,True,True
5.329299278564396,94.72246427168112,97.02189791335562,93.625,9.0,45.2327,72.3625,62.0122,0.0,False,False,False,False
0.0046208472233366,49.61238328839566,98.87023895080904,35.0542,67.0,48.0918,83.8878,81.5082,0.0,True,True,False,False
4.284216573130937,99.0491234212065,98.20731383332192,22.1452,56.0,23.208,1.2399,36.1589,1.0,False,False,True,True
1.2404118323973807,77.61046372367268,92.88996046574884,85.6783,100.0,88.4006,5.1005,42.3336,0.0,True,True,False,False
28.177005101697645,84.54082908245034,92.35434530794628,89.0367,65.0,27.5778,13.5602,56.2711,0.0,True,True,True,False
0.1219221549335975,99.23695688787484,65.81060303423992,70.0709,19.0,68.665,31.1381,3.1529,1.0,True,False,False,True
0.8626558956321264,99.98812749747626,17.855967120755878,1.6865,38.0,59.8839,59.3309,90.4843,1.0,True,False,False,False
46.83198821350026,28.53801264099863,42.51556641308575,37.3662,80.0,59.4537,28.5825,36.7818,1.0,True,False,True,True
28.172668321609077,99.0563660083331,99.34585389440952,50.5325,64.0,3.5332,41.2679,9.0236,0.0,True,False,False,False
9.191201042015436,94.34535381747752,81.92438235576743,32.3329,14.0,17.6531,99.5987,29.9746,1.0,True,False,False,False
52.106902262325335,33.77120621291032,47.97981183471981,52.4777,58.0,22.4996,42.4184,32.982,1.0,True,False,True,True
0.6020857693445564,99.46161208452374,98.96843557540828,36.9882,51.0,45.8223,19.1807,28.4934,0.0,True,False,False,False
32.792335315980154,33.69926923615067,91.95376878531088,94.6333,92.0,57.0469,20.4253,14.2398,1.0,True,True,True,True
46.83898573150596,45.26196799072896,96.45646323718948,69.7553,56.0,66.9622,81.5871,84.6572,1.0,True,False,True,True
0.4683235746578698,83.63788702731996,99.07087335093414,60.1943,29.0,47.2017,42.304,58.1393,0.0,True,False,False,True
28.183368470790708,40.16266123761344,61.77127804868898,24.3957,76.0,28.1446,41.0181,22.8396,1.0,True,False,True,True
0.3086966405133798,42.7526876427377,97.93413427712872,63.6533,5.0,6.8824,44.4174,58.4016,0.0,False,False,False,False
3.8247349008699247,98.61615953368889,99.00787956788211,44.0281,90.0,20.3481,28.0226,4.2049,1.0,True,False,True,True
0.2813336286122645,62.81927783188616,99.35538058979674,36.4588,86.0,4.9722,66.5374,6.0168,0.0,True,False,False,False
35.76559346885206,25.3369948470622,92.80783773103173,30.9593,65.0,48.2006,16.5357,77.9743,1.0,True,False,True,True
59.33848205629059,26.774074910522195,48.16382822198428,54.5482,87.0,64.375,21.2305,47.0038,1.0,True,False,True,True
20.669760755156823,99.40575132261648,92.24489488724775,92.8651,55.0,31.1416,0.4316,45.3254,0.0,False,True,False,True
1.2240003377149598,99.45764485327756,99.10828250436832,71.0079,86.0,71.6081,6.0699,47.5072,0.0,False,False,False,True
50.60777431506224,38.22684929963803,30.219185008782024,68.1834,39.0,40.3519,53.9471,59.5676,1.0,True,False,True,True
0.8927244179188656,58.02715608050044,97.9747846997404,60.4369,14.0,18.9944,63.2067,63.9403,0.0,True,True,False,False
0.8439595495070548,80.9179959650108,99.05729665416484,46.4005,92.0,74.9367,38.3169,82.8647,0.0,True,True,False,False
0.4115617135055018,99.38356095561224,98.77274494069567,55.5017,27.0,39.1368,84.3576,57.7919,0.0,False,True,False,True
18.62856918630178,60.19552451888364,99.29751048741484,74.0462,7.0,6.9894,53.046,93.3958,1.0,False,False,True,True
12.0301020794541,91.87051637782932,96.43333674116889,21.0551,63.0,77.0055,79.7614,67.8982,1.0,True,False,True,True
28.098504164843902,99.73202719130238,98.95816115143757,33.3517,70.0,81.9832,33.9996,21.6989,0.0,False,False,False,False
49.25767357903904,41.61831358981163,93.7765679502978,62.4161,68.0,36.4237,44.8908,81.4175,1.0,True,False,True,True
0.3891131247560955,99.4397486469951,92.25405868358524,78.8427,81.0,65.8909,5.0884,67.5392,0.0,False,True,True,True
46.66598260739519,98.6043452445093,99.00609101227666,52.6749,88.0,17.3867,18.6083,13.6968,0.0,True,True,False,False
0.2893336709884641,43.10711823783713,98.95277179147604,29.8015,10.0,8.4268,36.8036,57.6347,0.0,False,False,False,False
24.851678982833725,74.88842617560661,33.211650395159204,19.1386,97.0,0.8751,28.963,33.1598,1.0,True,False,True,True
0.597804165550407,53.22073062373148,98.161478202415,46.0403,18.0,21.5038,32.026,47.8408,0.0,True,True,False,False
0.0165577843133091,99.0894679927498,97.74015884797058,10.3298,79.0,69.7088,60.4312,98.1691,0.0,False,False,False,False
28.18916546026465,99.40180086715414,97.66508692519416,63.0963,100.0,32.3491,26.1361,42.5884,0.0,True,True,False,True
0.8592312739908774,76.40569815494258,92.55037785795258,71.7043,28.0,49.9214,23.2639,66.7219,0.0,True,True,False,True
0.8564631857001963,94.36834327744684,48.02958092474734,43.1164,70.0,18.1861,99.6562,62.7272,1.0,True,False,False,False
0.0829605853117458,99.4483011880779,99.04176861816406,16.7713,32.0,79.513,22.451,44.3956,0.0,True,False,False,False
26.82102801334659,36.93519128651413,36.69897626971925,43.1227,54.0,16.0975,44.2018,33.0678,1.0,True,False,True,True
28.169452267538723,43.08365158231136,98.1296112217002,90.9379,13.0,14.7604,29.3335,27.512,0.0,False,True,False,False
14.564170094803751,99.4049909721802,92.22754554122577,93.3645,80.0,39.5536,60.2013,77.4737,0.0,True,True,True,True
