cruise speed,image resolution,illuminance,controls responsiveness,power,smoke intensity,obstacle size,obstacle distance,firm obstacle,req_0,req_1,req_2,req_3
20.460203519843244,63.44124312932615,99.91713574148623,56.0067,39.0,77.1984,84.8851,87.3155,0.0,True,True,False,True
5.899066272842216,58.4673151928846,99.94150317873894,94.602,27.0,61.2247,58.3342,36.4653,0.0,True,True,False,True
41.06865586235443,53.115762938831,99.91325570622833,55.2701,48.0,4.4584,79.6079,35.6638,0.0,True,True,False,False
72.83623981238514,41.68952818513711,19.76406006569276,62.7395,41.0,27.4842,66.4937,84.6912,1.0,False,False,False,False
75.82499814912259,24.06072355657154,33.115320267062074,90.4678,50.0,24.2796,66.3872,53.8746,1.0,True,False,True,True
73.09168298807026,41.94447489526388,21.988339832217967,81.4813,59.0,17.0169,50.942,87.7398,1.0,True,False,True,True
4.089220123044816,88.42863657750819,99.96372516581016,83.6282,82.0,60.1713,91.3736,87.5405,0.0,True,True,False,False
0.0029653065572002,82.78585088741333,43.00986673519324,68.4481,92.0,90.9833,44.2826,63.6043,0.0,False,True,False,False
4.309139404952603,80.25943427497434,31.437641413327388,71.2328,6.0,4.1116,74.4987,25.5534,1.0,True,False,False,True
18.5450163084048,75.79046116710006,99.96265885347658,29.2613,21.0,61.9747,25.8511,16.7073,0.0,True,True,False,False
19.560406843958752,90.76514807456654,99.92787331067446,99.3079,61.0,37.236,5.0547,87.4078,0.0,False,True,False,True
36.68270118976128,41.78733587094039,31.21888231170245,1.3674,48.0,79.6486,98.1056,42.1946,1.0,True,False,False,False
72.88263506308478,24.51623023540583,24.74750226082028,40.8529,84.0,11.2441,69.9599,65.2669,1.0,True,False,False,False
72.31424203344199,47.27323677430267,24.55961953337988,9.4949,93.0,70.9955,39.876,75.0172,1.0,True,False,False,False
22.46135447682809,73.03508425078554,99.95504341583282,89.8297,8.0,71.3902,46.5133,65.3516,0.0,False,True,False,True
17.55510779338111,87.56684427350632,99.93454809004189,12.5479,61.0,53.872,16.304,8.2088,0.0,False,False,False,False
19.51604688020081,77.20601633046313,99.96026459251274,17.0397,25.0,50.5089,74.2436,36.9883,0.0,True,True,False,False
73.46516799004544,25.220453297551437,24.64355887451195,19.8114,62.0,10.1994,39.2058,56.9172,1.0,True,False,False,False
41.06723055721866,53.1169783154569,99.914009750833,86.7432,91.0,11.655,75.7676,15.1904,0.0,True,False,False,False
72.82108871286921,24.671363837696354,24.47495858219381,40.9705,49.0,9.658,66.4644,49.3543,1.0,True,False,True,True
0.0119672351302221,24.04382112834044,22.798606356859526,11.455,73.0,95.201,3.4457,74.1601,1.0,False,False,False,False
4.995931773224845,88.70842012098376,99.95866692903222,12.6085,80.0,70.5873,48.2032,79.2291,0.0,True,False,False,False
0.533804473449059,86.59744501994126,57.24243725447894,23.8491,55.0,92.805,62.4949,69.4505,0.0,False,False,False,False
7.197427968948677,96.7276330000272,99.96549426565892,36.5158,41.0,0.0984,46.9414,81.486,0.0,True,False,False,True
0.1621801078892932,54.01658150230897,99.96451012858483,79.1366,63.0,69.7259,55.7071,68.2353,0.0,True,False,False,True
58.13095898788419,47.06128048410745,24.32575119870249,14.1078,40.0,61.8928,9.5212,32.9336,1.0,True,False,False,True
15.628788752094389,81.46319122754981,99.91802377045263,43.5842,72.0,77.9076,34.1813,50.5773,0.0,False,False,False,True
76.16098014837864,24.16511145081758,32.97669433778712,86.4162,91.0,51.7155,67.7377,45.9344,1.0,True,False,False,True
0.2422265831372323,85.59999918184214,44.71979948251219,37.1412,52.0,92.5946,56.8162,19.2529,0.0,False,True,False,False
11.44903956330102,58.061871632663,99.97578372027914,24.2018,65.0,46.8735,63.7628,57.8218,0.0,True,True,False,False
47.002973692865744,41.03115248067277,84.97342078563881,32.7562,0.0,32.1194,81.235,13.8129,1.0,False,False,False,False
0.2259327421788506,72.16091226731785,59.1619353255068,11.4747,66.0,89.9634,19.3913,24.6554,0.0,False,False,False,False
76.2050029728796,32.00539782417476,19.951515467552625,64.24,84.0,38.6778,63.6438,19.1078,1.0,True,False,False,False
2.9766966777713564,99.29455611062028,99.913629408503,26.2828,40.0,18.5252,31.1621,55.3603,0.0,True,False,False,False
73.49654239476567,55.047828821059085,57.42935142182366,1.6865,38.0,59.8839,59.3309,90.4843,1.0,True,False,False,False
0.4099490747927619,91.08478627896858,43.05052241558722,18.4657,58.0,97.5697,43.2352,48.3244,0.0,False,False,False,False
22.677843001353008,91.3709899833203,99.97480151051056,92.9389,23.0,71.8168,9.6638,30.6431,0.0,True,True,False,True
2.9766966777713564,99.29455611062028,99.913629408503,47.6737,52.0,32.2233,26.4529,56.8542,0.0,True,True,False,True
74.02930689038749,24.73891534612213,24.741502237500896,88.5897,80.0,53.9949,67.4807,1.6423,1.0,False,False,False,False
73.57542080516588,47.09100546749953,31.32421366873262,4.9553,56.0,73.3798,31.0695,56.0104,1.0,True,False,False,False
21.117152985169096,74.99272079679258,99.93697651617693,64.4992,28.0,49.3315,73.7179,84.2191,0.0,False,True,False,True
13.904313353024856,87.32409636367143,99.91978568526535,88.5354,95.0,7.332,1.7654,81.1126,0.0,False,True,True,True
