,nsga3_adaptation,custom_adaptation,anchors_adaptation,nsga3_confidence,custom_confidence,anchors_confidence,nsga3_score,custom_score,anchors_score,score_diff_custom_NSGA,score_diff_anchors_custom,score_diff_anchors_nsga,score_improvement_NSGA_custom[%],score_improvement_anchors_custom[%],score_improvement_anchors_NSGA[%],nsga3_time,custom_time,anchors_time,speed-up_custom_NSGA,speed-up_anchors_NSGA,speed-up_anchors_custom,iterations_anchors
10,"[19.56040684 90.76514807 99.92787331 99.3079     61.         37.236
  5.0547     87.4078      0.        ]","[27.27301818 53.55362727 79.79393434 99.3079     61.         37.236
  5.0547     87.4078      0.        ]",[27.4703 76.581  97.6085 99.3079 61.     37.236   5.0547 87.4078  0.    ],[0.20414288],[0.14857803],[0.14857803],0.09622461819572592,0.3130848552188552,0.1776026666666667,0.2168602370231293,-0.13548218855218852,0.08137804847094077,2.2536876850165743,-0.43273312743755243,0.8457092373743021,0.5918924808502197,0.14266276359558105,0.08745121955871582,4.148892576679017,6.768258737121623,1.6313410415025205,1002
11,"[36.68270119 41.78733587 31.21888231  1.3674     48.         79.6486
 98.1056     42.1946      1.        ]","[73.25304646 47.55362727 65.7045798   1.3674     48.         79.6486
 98.1056     42.1946      1.        ]",[19.0028 76.501  32.466   1.3674 48.     79.6486 98.1056 42.1946  1.    ],[0.8052932],[0.80872233],[[0.84574553]],0.5455882766903948,0.5333161313131314,0.36678599999999995,-0.0122721453772634,-0.16653013131313144,-0.17880227669039483,-0.02249341839180954,-0.3122540675885817,-0.3277238245935769,1.1128032207489014,0.25505566596984863,0.01812148094177246,4.362981769165839,61.407962424513535,14.074769429131527,0
12,"[72.88263506 24.51623024 24.74750226 40.8529     84.         11.2441
 69.9599     65.2669      1.        ]","[80.04334343 31.79683434 52.57551212 40.8529     84.         11.2441
 69.9599     65.2669      1.        ]",[81.1899 81.5191 34.4572 40.8529 84.     11.2441 69.9599 65.2669  1.    ],[0.80296399],[0.80643368],[[0.83852707]],0.7453963418895289,0.6522366565656565,0.5507119999999999,-0.09315968532387231,-0.10152465656565668,-0.194684341889529,-0.12498006776867038,-0.15565616489608758,-0.2611823146274336,1.0062406063079834,0.3819305896759033,0.012527227401733398,2.634616429026682,80.32428677464172,30.488038368574312,12
13,"[72.31424203 47.27323677 24.55961953  9.4949     93.         70.9955
 39.876      75.0172      1.        ]","[76.05332929 24.54389899 65.65493838  9.4949     93.         70.9955
 39.876      75.0172      1.        ]",[ 4.5351 23.0629 61.6427  9.4949 93.     70.9955 39.876  75.0172  1.    ],[0.80229234],[0.80572553],[[0.85498306]],0.6682712857525315,0.6195149730639731,0.39943166666666663,-0.0487563126885584,-0.22008330639730644,-0.26883961908586484,-0.07295886225854305,-0.3552509882187786,-0.40229114256065646,1.022916555404663,0.38497042655944824,0.012308120727539062,2.6571302230840357,83.10907717340771,31.277758406942507,18
14,"[22.46135448 73.03508425 99.95504342 89.8297      8.         71.3902
 46.5133     65.3516      0.        ]","[26.0034     47.48552929 99.9925     89.8297      8.         71.3902
 46.5133     65.3516      0.        ]","[ 52.5095  95.2585 100.      89.8297   8.      71.3902  46.5133  65.3516
   0.    ]",[0.20628897],[0.20427359],[0.17155546],0.16490408936736578,0.2617512356902356,0.19083666666666654,0.09684714632286984,-0.07091456902356907,0.025932577299300763,0.5872937820669698,-0.2709235310258154,0.15725854585406523,0.477947473526001,0.14551925659179688,0.08396267890930176,3.284427674522243,5.692379992333139,1.7331421350787273,1002
15,"[17.55510779 87.56684427 99.93454809 12.5479     61.         53.872
 16.304       8.2088      0.        ]","[27.27301818 53.54389899 99.9925     12.5479     61.         53.872
 16.304       8.2088      0.        ]","[ 27.735   81.503  100.      12.5479  61.      53.872   16.304    8.2088
   0.    ]",[0.68769887],[0.68769887],[[0.68769887]],0.1001790514327765,0.2457887306397306,0.15410666666666661,0.1456096792069541,-0.091682063973064,0.053927615233890114,1.4534942897184755,-0.37301166629746213,0.5383122964592787,0.5285711288452148,0.08878493309020996,0.07323002815246582,5.953387702710323,7.217956105994159,1.212411565722174,1002
16,"[19.51604688 77.20601633 99.96026459 17.0397     25.         50.5089
 74.2436     36.9883      0.        ]","[27.27301818 53.54389899 99.9925     17.0397     25.         50.5089
 74.2436     36.9883      0.        ]","[ 52.5095  95.1338 100.      17.0397  25.      50.5089  74.2436  36.9883
   0.    ]",[0.68514234],[0.68514234],[[0.62481978]],0.14116588652408302,0.2457887306397306,0.19125233333333336,0.1046228441156476,-0.054536397306397255,0.05008644680925034,0.7411340423084358,-0.22188322940784047,0.35480559816911256,0.6175422668457031,0.13778328895568848,0.10806775093078613,4.481982332736349,5.714399175765385,1.2749713746141915,1002
17,"[73.46516799 25.2204533  24.64355887 19.8114     62.         10.1994
 39.2058     56.9172      1.        ]","[80.27301818 38.5925404  31.52587071 19.8114     62.         10.1994
 39.2058     56.9172      1.        ]",[26.8254 25.6268 41.1439 19.8114 62.     10.1994 39.2058 56.9172  1.    ],[0.80239544],[0.814738],[[0.90080473]],0.7453371860599403,0.7005153569023569,0.5335156666666667,-0.04482182915758337,-0.16699969023569017,-0.21182151939327354,-0.060136311451900085,-0.2383954735470101,-0.28419556055296397,1.0319850444793701,0.373197078704834,0.00994110107421875,2.7652548837221187,103.80993380660016,37.54081926323868,0
18,"[41.06723056 53.11697832 99.91400975 86.7432     91.         11.655
 75.7676     15.1904      0.        ]","[41.05332929 53.54389899 99.9925     86.7432     91.         11.655
 75.7676     15.1904      0.        ]","[  5.5814 100.     100.      86.7432  91.      11.655   75.7676  15.1904
   0.    ]",[0.80292916],[0.80292916],[[0.82402554]],0.29345414163642924,0.291723101010101,0.018604666666666714,-0.0017310406263282285,-0.2731184343434343,-0.27484947496976253,-0.005898845443704373,-0.936224911218044,-0.9366011106099272,0.8683366775512695,0.1772453784942627,0.023740768432617188,4.899065267190461,36.57576122760504,7.4658652687394556,102
19,"[72.82108871 24.67136384 24.47495858 40.9705     49.          9.658
 66.4644     49.3543      1.        ]","[82.27301818 53.54389899 43.9925     40.9705     49.          9.658
 66.4644     49.3543      1.        ]","[ 49.0866 100.      91.8601  40.9705  49.       9.658   66.4644  49.3543
   1.    ]",[0.80240611],[0.81120864],[[0.94857954]],0.7455825543099301,0.6157887306397306,0.190755,-0.12979382367019954,-0.4250337306397306,-0.5548275543099301,-0.1740837723735764,-0.6902265492877265,-0.7441530801688993,0.953749418258667,0.4409670829772949,0.014404058456420898,2.162858533156714,66.21393693619135,30.61408590581809,66
20,"[1.19672351e-02 2.40438211e+01 2.27986064e+01 1.14550000e+01
 7.30000000e+01 9.52010000e+01 3.44570000e+00 7.41601000e+01
 1.00000000e+00]","[3.40000000e-03 2.42715071e+01 5.26549384e+01 1.14550000e+01
 7.30000000e+01 9.52010000e+01 3.44570000e+00 7.41601000e+01
 1.00000000e+00]",[35.5745 22.9784 78.4001 11.455  73.     95.201   3.4457 74.1601  1.    ],[0.01764974],[0.0104411],[[0.00732083]],0.5105651324997675,0.41025651515151507,0.44732000000000005,-0.10030861734825247,0.037063484848484984,-0.06324513249976749,-0.19646585903180167,0.09034222121931879,-0.12387279991117742,0.5035068988800049,0.14179635047912598,0.01623249053955078,3.5509157829427127,31.01846248751542,8.735341636801598,72
21,"[ 4.99593177 88.70842012 99.95866693 12.6085     80.         70.5873
 48.2032     79.2291      0.        ]","[25.25304646 53.55362727 65.66486667 12.6085     80.         70.5873
 48.2032     79.2291      0.        ]","[ 24.     100.      99.0289  12.6085  80.      70.5873  48.2032  79.2291
   0.    ]",[0.43747001],[0.41089692],[[0.41089692]],0.05442948241069623,0.3534485084175084,0.08323699999999934,0.2990190260068122,-0.27021150841750907,0.02880751758930311,5.493695930278594,-0.7645003500717105,0.5292631183213675,0.5830235481262207,0.17151451110839844,0.04983043670654297,3.3992665947532887,11.700149279439628,3.4419628332472105,354
22,"[ 0.53380447 86.59744502 57.24243725 23.8491     55.         92.805
 62.4949     69.4505      0.        ]","[3.40000000e-03 5.35438990e+01 5.75755121e+01 2.38491000e+01
 5.50000000e+01 9.28050000e+01 6.24949000e+01 6.94505000e+01
 0.00000000e+00]","[ 49.6341 100.     100.      23.8491  55.      92.805   62.4949  69.4505
   0.    ]",[0.0760188],[0.0760188],[0.04665592],0.18897974066342949,0.296279962962963,0.165447,0.10730022229953351,-0.13083296296296298,-0.023532740663429474,0.5677869062728467,-0.4415855924057814,-0.1245252034996756,0.6540920734405518,0.11796808242797852,0.08655905723571777,5.544652926268306,7.556598862431312,1.3628623762239882,1002
23,"[7.19742797e+00 9.67276330e+01 9.99654943e+01 3.65158000e+01
 4.10000000e+01 9.84000000e-02 4.69414000e+01 8.14860000e+01
 0.00000000e+00]","[27.8913     54.082      57.57551212 36.5158     41.          0.0984
 46.9414     81.486       0.        ]","[2.66263e+01 5.91640e+01 9.86662e+01 3.65158e+01 4.10000e+01 9.84000e-02
 4.69414e+01 8.14860e+01 0.00000e+00]",[0.73861296],[0.65781534],[[0.65781534]],0.03501433567754175,0.3874459595959596,0.22932033333333324,0.35243162391841787,-0.15812562626262638,0.19430599765579148,10.065352293531248,-0.4081230487666579,5.549326979818145,0.6081335544586182,0.23477745056152344,0.12423157691955566,2.5902553801658934,4.895160872443937,1.8898371604310402,1002
24,"[ 0.16218011 54.0165815  99.96451013 79.1366     63.         69.7259
 55.7071     68.2353      0.        ]","[25.25304646 53.54389899 99.9925     79.1366     63.         69.7259
 55.7071     68.2353      0.        ]","[ 40.5406 100.     100.      79.1366  63.      69.7259  55.7071  68.2353
   0.    ]",[0.49564967],[0.49564967],[[0.47702834]],0.15393696158998504,0.23905549158249162,0.1351353333333335,0.08511852999250658,-0.10392015824915812,-0.018801628256651548,0.5529440695290707,-0.4347114452850713,-0.12213849138279184,0.5665972232818604,0.09734630584716797,0.06854844093322754,5.820428606416851,8.265647118565074,1.420109699387506,1002
25,"[58.13095899 47.06128048 24.3257512  14.1078     40.         61.8928
  9.5212     32.9336      1.        ]","[61.8241     41.082      44.79393434 14.1078     40.         61.8928
  9.5212     32.9336      1.        ]",[18.8241 54.082  32.466  14.1078 40.     61.8928  9.5212 32.9336  1.    ],[0.80450094],[0.80047512],[[0.85519297]],0.6224797576835808,0.5864938855218855,0.44092033333333325,-0.03598587216169524,-0.14557355218855228,-0.18155942435024752,-0.05781050984791637,-0.24820983778716663,-0.29167121036333826,1.0451576709747314,0.31377267837524414,0.032173871994018555,3.330939061956236,32.484671760024305,9.752406500329759,0
26,"[15.62878875 81.46319123 99.91802377 43.5842     72.         77.9076
 34.1813     50.5773      0.        ]","[25.23307475 53.54389899 99.9925     43.5842     72.         77.9076
 34.1813     50.5773      0.        ]","[ 40.7225 100.     100.      43.5842  72.      77.9076  34.1813  50.5773
   0.    ]",[0.36256088],[0.36256088],[0.34551423],0.11415857918030647,0.2389889191919191,0.13574166666666676,0.12483034001161264,-0.10324725252525235,0.021583087486360286,1.0934818995465139,-0.43201690218256544,0.18906233452915636,0.4894402027130127,0.10064220428466797,0.07673454284667969,4.863170537567161,6.378355621287067,1.3115632223906937,1002
27,"[76.16098015 24.16511145 32.97669434 86.4162     91.         51.7155
 67.7377     45.9344      1.        ]","[81.27301818 47.55362727 43.66486667 86.4162     91.         51.7155
 67.7377     45.9344      1.        ]",[ 4.8686 20.2547 38.137  86.4162 91.     51.7155 67.7377 45.9344  1.    ],[0.80953841],[0.80585487],[[0.83486316]],0.7300639145325798,0.6335150808080807,0.4882563333333333,-0.09654883372449907,-0.14525874747474743,-0.2418075811992465,-0.13224709755215616,-0.22929011774978192,-0.3312142627321373,0.9698081016540527,0.45851826667785645,0.017919540405273438,2.1150915288079806,54.12014369345396,25.58761309207025,18
28,"[ 0.24222658 85.59999918 44.71979948 37.1412     52.         92.5946
 56.8162     19.2529      0.        ]","[3.40000000e-03 5.35438990e+01 4.44464444e+01 3.71412000e+01
 5.20000000e+01 9.25946000e+01 5.68162000e+01 1.92529000e+01
 0.00000000e+00]",[34.7875 80.6157 60.7554 37.1412 52.     92.5946 56.8162 19.2529  0.    ],[0.09641639],[0.09641639],[0.07372061],0.23307475972927627,0.3400435218855219,0.3113879999999999,0.10696876215624562,-0.028655521885522006,0.07831324027072362,0.45894614363431385,-0.0842701596743522,0.3360005191539699,0.5936553478240967,0.04677581787109375,0.15789580345153809,12.691501182515088,3.7597918047663845,0.2962448453257996,1002
29,"[11.44903956 58.06187163 99.97578372 24.2018     65.         46.8735
 63.7628     57.8218      0.        ]","[28.03335758 53.54389899 99.9925     24.2018     65.         46.8735
 63.7628     57.8218      0.        ]","[ 47.4905 100.     100.      24.2018  65.      46.8735  63.7628  57.8218
   0.    ]",[0.7571937],[0.7571937],[[0.71247739]],0.17803794736786294,0.2483231952861953,0.15830166666666667,0.07028524791833235,-0.09002152861952861,-0.019736280701196263,0.39477678190205484,-0.36251759935586275,-0.11085434871037385,0.6193878650665283,0.20660686492919922,0.06848740577697754,2.9979055404513417,9.043821386424003,3.01671325677007,1002
30,"[47.00297369 41.03115248 84.97342079 32.7562      0.         32.1194
 81.235      13.8129      1.        ]","[73.73236768 79.79683434 32.33723333 32.7562      0.         32.1194
 81.235      13.8129      1.        ]","[ 51.447  100.      40.3887  32.7562   0.      32.1194  81.235   13.8129
   1.    ]",[0.22810421],[0.20498903],[[0.21033191]],0.4033280014218472,0.5386610000000001,0.3701943333333333,0.13533299857815284,-0.16846666666666676,-0.03313366808851392,0.33554079583134594,-0.31275081482911654,-0.08215067630243428,0.5673873424530029,0.09928250312805176,0.11080121994018555,5.714877491769147,5.120768009226784,0.8960416065964616,1002
31,"[ 0.22593274 72.16091227 59.16193533 11.4747     66.         89.9634
 19.3913     24.6554      0.        ]","[3.4000000e-03 5.3543899e+01 9.9992500e+01 1.1474700e+01 6.6000000e+01
 8.9963400e+01 1.9391300e+01 2.4655400e+01 0.0000000e+00]","[ 24.6065 100.     100.      11.4747  66.      89.9634  19.3913  24.6554
   0.    ]",[0.13143684],[0.1343638],[0.11459234],0.22967695049784742,0.15489000336700331,0.08202166666666666,-0.0747869471308441,-0.07286833670033666,-0.14765528383118076,-0.3256179906983963,-0.47045216034813525,-0.642882463874252,0.5473031997680664,0.050481319427490234,0.07020163536071777,10.841697601707803,7.796160259741142,0.7190903626119471,1002
32,"[76.20500297 32.00539782 19.95151547 64.24       84.         38.6778
 63.6438     19.1078      1.        ]","[76.05332929 19.54389899 51.65493838 64.24       84.         38.6778
 63.6438     19.1078      1.        ]","[100.      79.0228 100.      64.24    84.      38.6778  63.6438  19.1078
   1.    ]",[0.80039382],[0.80105536],[[0.15290445]],0.7474936322705074,0.6828483063973063,0.40325733333333347,-0.06464532587320104,-0.27959097306397285,-0.3442362989371739,-0.0864827780229261,-0.40944814601516566,-0.46052071091436353,0.9319729804992676,0.3496744632720947,0.07498455047607422,2.665258914758281,12.428866674297634,4.663286784437916,1002
33,"[ 2.97669668 99.29455611 99.91362941 26.2828     40.         18.5252
 31.1621     55.3603      0.        ]","[27.27301818 53.54389899 99.9925     26.2828     40.         18.5252
 31.1621     55.3603      0.        ]","[ 39.3157 100.     100.      26.2828  40.      18.5252  31.1621  55.3603
   0.    ]",[0.71919022],[0.71919022],[[0.70637054]],0.012561703862160156,0.2457887306397306,0.13105233333333333,0.23322702677757046,-0.11473639730639729,0.11849062947117317,18.56651210192308,-0.46680902337452684,9.432687696778508,0.4940176010131836,0.0809183120727539,0.06840109825134277,6.105139718794565,7.222363582495338,1.1829972638073163,1002
34,"[73.49654239 55.04782882 57.42935142  1.6865     38.         59.8839
 59.3309     90.4843      1.        ]","[74.0034     53.57308384 65.65493838  1.6865     38.         59.8839
 59.3309     90.4843      1.        ]","[ 72.7644 100.      66.8345   1.6865  38.      59.8839  59.3309  90.4843
   1.    ]",[0.80049882],[0.80956449],[[0.81444428]],0.5367312071729431,0.5159179259259259,0.3530996666666667,-0.0208132812470172,-0.1628182592592592,-0.1836315405062764,-0.03877784814608486,-0.31558945924789633,-0.34212942726676127,1.0602331161499023,0.3366727828979492,0.011959552764892578,3.149150065009192,88.65156891670986,28.150950919022367,30
35,"[ 0.40994907 91.08478628 43.05052242 18.4657     58.         97.5697
 43.2352     48.3244      0.        ]","[3.40000000e-03 5.35438990e+01 4.44464444e+01 1.84657000e+01
 5.80000000e+01 9.75697000e+01 4.32352000e+01 4.83244000e+01
 0.00000000e+00]",[51.616  79.492  64.588  18.4657 58.     97.5697 43.2352 48.3244  0.    ],[0.04812584],[0.04656722],[0.02952781],0.2209154679341232,0.3400435218855219,0.3584533333333334,0.1191280539513987,0.018409811447811508,0.1375378653992102,0.5392472291117368,0.05413957409254602,0.622581418518978,0.6318292617797852,0.034387826919555664,0.15056633949279785,18.373631554498623,4.196351348569564,0.22838987143737105,1002
36,"[22.677843   91.37098998 99.97480151 92.9389     23.         71.8168
  9.6638     30.6431      0.        ]","[25.25304646 53.54389899 99.9925     92.9389     23.         71.8168
  9.6638     30.6431      0.        ]","[ 25.3417  95.2585 100.      92.9389  23.      71.8168   9.6638  30.6431
   0.    ]",[0.29527568],[0.29527568],[0.29527568],0.10444017169174036,0.23905549158249162,0.10027733333333322,0.13461531989075126,-0.1387781582491584,-0.004162838358407139,1.2889228130347596,-0.5805269618801867,-0.039858593594559906,0.5346148014068604,0.0374448299407959,0.1100156307220459,14.277399637069816,4.859444043524713,0.3403591807367821,1002
37,"[ 2.97669668 99.29455611 99.91362941 47.6737     52.         32.2233
 26.4529     56.8542      0.        ]","[27.27301818 53.54389899 99.9925     47.6737     52.         32.2233
 26.4529     56.8542      0.        ]","[ 24.8037 100.     100.      47.6737  52.      32.2233  26.4529  56.8542
   0.    ]",[0.71919022],[0.71919022],[[0.71919022]],0.012561703862160156,0.2457887306397306,0.08267899999999995,0.23322702677757046,-0.16310973063973067,0.07011729613783979,18.56651210192308,-0.6636176126350226,5.5818300532506075,0.5814518928527832,0.11489105224609375,0.08881068229675293,5.060897967992562,6.54709408615862,1.2936625333222371,1002
38,"[74.02930689 24.73891535 24.74150224 88.5897     80.         53.9949
 67.4807      1.6423      1.        ]","[74.04334343 16.54389899 65.65493838 88.5897     80.         53.9949
 67.4807      1.6423      1.        ]",[72.7562 21.3838 47.133  88.5897 80.     53.9949 67.4807  1.6423  1.    ],[0.80085603],[0.81013757],[[0.80858335]],0.7484962976892149,0.6394816868686868,0.680798,-0.1090146108205281,0.04131631313131323,-0.06769829768921487,-0.14564482303664292,0.06460906383984888,-0.09044573486631201,0.9295413494110107,0.49333620071411133,0.012898921966552734,1.884194486570185,72.0634911833204,38.246312520794056,24
39,"[73.57542081 47.09100547 31.32421367  4.9553     56.         73.3798
 31.0695     56.0104      1.        ]","[73.25304646 24.54389899 64.9925      4.9553     56.         73.3798
 31.0695     56.0104      1.        ]","[100.      60.9879 100.       4.9553  56.      73.3798  31.0695  56.0104
   1.    ]",[0.80685922],[0.8184855],[[0.11352908]],0.6505340055631124,0.6123888249158249,0.4633736666666667,-0.03814518064728745,-0.14901515824915823,-0.18716033889644568,-0.058636720480535656,-0.24333422196206947,-0.28770262168606664,0.96590256690979,0.31699705123901367,0.06299471855163574,3.0470395959030734,15.333072186330279,5.032121081375677,1002
40,"[21.11715299 74.9927208  99.93697652 64.4992     28.         49.3315
 73.7179     84.2191      0.        ]","[27.27301818 53.55362727 57.5854404  64.4992     28.         49.3315
 73.7179     84.2191      0.        ]",[27.735  61.705  99.07   64.4992 28.     49.3315 73.7179 84.2191  0.    ],[0.63133143],[0.54357935],[[0.54357935]],0.15395818557399865,0.3871131683501684,0.22319999999999995,0.23315498277616975,-0.16391316835016845,0.0692418144260013,1.5144045891870157,-0.4234244188818154,0.44974428717673365,0.5913257598876953,0.1307358741760254,0.10333824157714844,4.523056610242438,5.722235552520349,1.2651257867439414,1002
41,"[13.90431335 87.32409636 99.91978569 88.5354     95.          7.332
  1.7654     81.1126      0.        ]","[27.27301818 53.55362727 57.80386263 88.5354     95.          7.332
  1.7654     81.1126      0.        ]",[53.7935 66.6503 98.0019 88.5354 95.      7.332   1.7654 81.1126  0.    ],[0.09533069],[0.06689361],[[0.04993852]],0.08886810434696035,0.38638509427609435,0.29713766666666686,0.297516989929134,-0.0892474276094275,0.2082695623197065,3.347848951155334,-0.23098051382296617,2.3435805663928306,0.6221015453338623,0.3173189163208008,0.1011192798614502,1.9604930980696234,6.152155614500442,3.1380654288240497,1002
42,"[ 1.20178933 94.79702112 99.96688081 65.3967     96.         21.424
 73.4005     72.4764      0.        ]",[27.51   53.501  99.9925 65.3967 96.     21.424  73.4005 72.4764  0.    ],"[ 27.735   80.2525 100.      65.3967  96.      21.424   73.4005  72.4764
   0.    ]",[0.75593159],[0.75593159],[[0.75593159]],0.021459624650645992,0.24672166666666662,0.15827499999999994,0.22526204201602062,-0.08844666666666667,0.13681537534935395,10.497016871599365,-0.35848763451392607,6.375478489333011,0.5616118907928467,0.18689393997192383,0.09748601913452148,3.0049764635344243,5.7609480393067996,1.9171358275900863,1002
